"PARAMETER_KEY","Result","NAME","ABBREVIATION","Name.full","SAMPLE_DATE","SAMPLE_TIME","STATION_KEY","LOCATION_DESCRIPTION","SAMPLE_MATRIX","METHOD_DETECTION_LIMIT","METHOD_REPORTING_LIMIT","QA_QC_TYPE","STATUS","UNIT","SUBPROJECT_NAME","Result_clean"
5229,"0","Salinity","Field","FieldSalinity",2005-06-21,1899-12-30 15:47:00,36567,"Coy Cr at Mouth (Euchre)","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0"
5195,"115","Conductivity","Field","FieldConductivity",2005-06-21,1899-12-30 15:47:00,36567,"Coy Cr at Mouth (Euchre)","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","115"
5229,"0","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 11:58:00,36567,"Coy Cr at Mouth (Euchre)","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0"
5195,"114","Conductivity","Field","FieldConductivity",2005-07-19,1899-12-30 11:58:00,36567,"Coy Cr at Mouth (Euchre)","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","114"
5195,"106","Conductivity","Field","FieldConductivity",2006-01-11,1899-12-30 08:15:00,36567,"Coy Cr at Mouth (Euchre)","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","106"
5195,"84","Conductivity","Field","FieldConductivity",2005-06-21,1899-12-30 15:32:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","84"
5229,"0","Salinity","Field","FieldSalinity",2005-06-21,1899-12-30 20:10:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0"
5195,"102","Conductivity","Field","FieldConductivity",2005-06-21,1899-12-30 20:10:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","102"
5229,"0","Salinity","Field","FieldSalinity",2005-06-21,1899-12-30 06:09:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0"
5195,"88","Conductivity","Field","FieldConductivity",2005-06-21,1899-12-30 06:09:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","88"
5229,"0","Salinity","Field","FieldSalinity",2005-06-21,1899-12-30 11:38:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,0.1,"Sample - Field Primary","A","ppth","Volunteer Monitoring Reports","0"
5195,"84","Conductivity","Field","FieldConductivity",2005-06-21,1899-12-30 11:38:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,1,"Sample - Field Primary","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","84"
5229,"0","Salinity","Field","FieldSalinity",2005-06-21,1899-12-30 11:39:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,0.1,"Sample - Field Duplicate","A","ppth","Volunteer Monitoring Reports","0"
5195,"84","Conductivity","Field","FieldConductivity",2005-06-21,1899-12-30 11:39:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,1,"Sample - Field Duplicate","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","84"
5229,"0","Salinity","Field","FieldSalinity",2005-06-21,1899-12-30 08:08:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0"
5195,"99","Conductivity","Field","FieldConductivity",2005-06-21,1899-12-30 08:08:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","99"
5229,"0.3","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 11:15:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.3"
5229,"25.5","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 11:20:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","25.5"
5229,"0.6","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 14:05:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.6"
5229,"1.1","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 08:30:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","1.1"
5229,"0.1","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 08:35:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.1"
5229,"0.4","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 15:55:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,0.1,"Sample - Field Primary","A","ppth","Volunteer Monitoring Reports","0.4"
5229,"0.4","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 15:56:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,0.1,"Sample - Field Duplicate","A","ppth","Volunteer Monitoring Reports","0.4"
5229,"0.3","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 20:29:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.3"
5229,"0.3","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 18:18:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.3"
5229,"0.3","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 06:15:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.3"
5229,"0.3","Salinity","Field","FieldSalinity",2005-09-06,1899-12-30 19:19:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.3"
5229,"14.2","Salinity","Field","FieldSalinity",2005-09-06,1899-12-30 19:28:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","14.2"
5229,"0.2","Salinity","Field","FieldSalinity",2005-09-06,1899-12-30 16:37:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.2"
5229,"9.2","Salinity","Field","FieldSalinity",2005-09-06,1899-12-30 16:45:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","9.2"
5229,"0.2","Salinity","Field","FieldSalinity",2005-09-06,1899-12-30 09:26:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.2"
5229,"5.6","Salinity","Field","FieldSalinity",2005-09-06,1899-12-30 09:54:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","5.6"
5229,"0.2","Salinity","Field","FieldSalinity",2005-09-06,1899-12-30 13:40:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.2"
5195,"464","Conductivity","Field","FieldConductivity",2005-09-06,1899-12-30 13:40:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","464"
5229,"9.9","Salinity","Field","FieldSalinity",2005-09-06,1899-12-30 13:50:00,36568,"Euchre Cr Estuary Embayment","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","9.9"
5229,"0.7","Salinity","Field","FieldSalinity",2005-06-21,1899-12-30 08:18:00,36569,"Euchre Cr Outlet","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.7"
5229,"0.1","Salinity","Field","FieldSalinity",2005-06-21,1899-12-30 11:49:00,36569,"Euchre Cr Outlet","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.1"
5229,"0.2","Salinity","Field","FieldSalinity",2005-06-21,1899-12-30 06:36:00,36569,"Euchre Cr Outlet","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.2"
5229,"0.6","Salinity","Field","FieldSalinity",2005-06-21,1899-12-30 15:25:00,36569,"Euchre Cr Outlet","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.6"
5229,"0.4","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 18:36:00,36569,"Euchre Cr Outlet","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.4"
5229,"0.4","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 16:25:00,36569,"Euchre Cr Outlet","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.4"
5229,"0.4","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 08:50:00,36569,"Euchre Cr Outlet","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.4"
5229,"2.6","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 06:30:00,36569,"Euchre Cr Outlet","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","2.6"
5229,"0.5","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 14:10:00,36569,"Euchre Cr Outlet","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.5"
5229,"0.3","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 11:35:00,36569,"Euchre Cr Outlet","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.3"
5229,"0.2","Salinity","Field","FieldSalinity",2005-09-06,1899-12-30 08:54:00,36569,"Euchre Cr Outlet","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.2"
5229,"0.5","Salinity","Field","FieldSalinity",2005-09-06,1899-12-30 16:15:00,36569,"Euchre Cr Outlet","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.5"
5229,"0.5","Salinity","Field","FieldSalinity",2005-09-06,1899-12-30 19:01:00,36569,"Euchre Cr Outlet","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0.5"
5195,"78","Conductivity","Field","FieldConductivity",2005-06-21,1899-12-30 20:34:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,1,"Sample - Field Primary","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","78"
5229,"0","Salinity","Field","FieldSalinity",2005-06-21,1899-12-30 19:00:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0"
5195,"78","Conductivity","Field","FieldConductivity",2005-06-21,1899-12-30 19:00:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","78"
5229,"0","Salinity","Field","FieldSalinity",2005-06-21,1899-12-30 05:49:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0"
5195,"78","Conductivity","Field","FieldConductivity",2005-06-21,1899-12-30 05:49:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","78"
5229,"0","Salinity","Field","FieldSalinity",2005-06-21,1899-12-30 12:12:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0"
5195,"78","Conductivity","Field","FieldConductivity",2005-06-21,1899-12-30 12:12:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","78"
5229,"0","Salinity","Field","FieldSalinity",2005-06-21,1899-12-30 08:37:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0"
5195,"78","Conductivity","Field","FieldConductivity",2005-06-21,1899-12-30 08:37:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","78"
5229,"0","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 13:41:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0"
5195,"80","Conductivity","Field","FieldConductivity",2005-07-19,1899-12-30 13:41:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","80"
5229,"0","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 15:54:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0"
5195,"80","Conductivity","Field","FieldConductivity",2005-07-19,1899-12-30 15:54:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","80"
5229,"0","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 08:10:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,0.1,"Sample - Field Primary","A","ppth","Volunteer Monitoring Reports","0"
5195,"80","Conductivity","Field","FieldConductivity",2005-07-19,1899-12-30 08:10:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,1,"Sample - Field Primary","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","80"
5229,"0","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 08:11:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,0.1,"Sample - Field Duplicate","A","ppth","Volunteer Monitoring Reports","0"
5195,"80","Conductivity","Field","FieldConductivity",2005-07-19,1899-12-30 08:11:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,1,"Sample - Field Duplicate","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","80"
5229,"0","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 06:12:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0"
5195,"81","Conductivity","Field","FieldConductivity",2005-07-19,1899-12-30 06:12:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","81"
5229,"0","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 10:15:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0"
5195,"80","Conductivity","Field","FieldConductivity",2005-07-19,1899-12-30 10:15:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","80"
5229,"0","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 19:05:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0"
5195,"80","Conductivity","Field","FieldConductivity",2005-07-19,1899-12-30 19:05:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","80"
5229,"0","Salinity","Field","FieldSalinity",2005-07-19,1899-12-30 17:15:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0"
5195,"81","Conductivity","Field","FieldConductivity",2005-07-19,1899-12-30 17:15:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","81"
5229,"0","Salinity","Field","FieldSalinity",2005-09-06,1899-12-30 17:42:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0"
5195,"82","Conductivity","Field","FieldConductivity",2005-09-06,1899-12-30 17:42:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","82"
5195,"83","Conductivity","Field","FieldConductivity",2005-09-06,1899-12-30 19:52:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","83"
5229,"0","Salinity","Field","FieldSalinity",2005-09-06,1899-12-30 08:49:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0"
5195,"83","Conductivity","Field","FieldConductivity",2005-09-06,1899-12-30 08:49:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","83"
5229,"0","Salinity","Field","FieldSalinity",2005-09-06,1899-12-30 07:04:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0"
5195,"83","Conductivity","Field","FieldConductivity",2005-09-06,1899-12-30 07:04:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","83"
5229,"0","Salinity","Field","FieldSalinity",2005-09-06,1899-12-30 15:34:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,0.1,"Sample - Field Primary","A","ppth","Volunteer Monitoring Reports","0"
5195,"84","Conductivity","Field","FieldConductivity",2005-09-06,1899-12-30 15:34:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,1,"Sample - Field Primary","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","84"
5229,"0","Salinity","Field","FieldSalinity",2005-09-06,1899-12-30 15:35:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,0.1,"Sample - Field Duplicate","A","ppth","Volunteer Monitoring Reports","0"
5195,"84","Conductivity","Field","FieldConductivity",2005-09-06,1899-12-30 15:35:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,1,"Sample - Field Duplicate","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","84"
5229,"0","Salinity","Field","FieldSalinity",2005-09-06,1899-12-30 11:50:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0"
5195,"83","Conductivity","Field","FieldConductivity",2005-09-06,1899-12-30 11:50:00,36570,"Euchre Cr at head of tidal influence","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","83"
5229,"0","Salinity","Field","FieldSalinity",2005-09-06,1899-12-30 18:08:00,36571,"Euchre Cr US of Estuary Backwater ABV Hwy 101","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0"
5195,"81","Conductivity","Field","FieldConductivity",2005-09-06,1899-12-30 18:08:00,36571,"Euchre Cr US of Estuary Backwater ABV Hwy 101","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","81"
5229,"0","Salinity","Field","FieldSalinity",2005-09-06,1899-12-30 11:12:00,36571,"Euchre Cr US of Estuary Backwater ABV Hwy 101","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0"
5195,"89","Conductivity","Field","FieldConductivity",2005-09-06,1899-12-30 11:12:00,36571,"Euchre Cr US of Estuary Backwater ABV Hwy 101","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","89"
5229,"0","Salinity","Field","FieldSalinity",2005-06-21,1899-12-30 08:35:00,36572,"Wetland Trib to Euchre Cr at RM 0.1","Surface water",NA,0.1,"Sample","A","ppth","Volunteer Monitoring Reports","0"
5195,"88","Conductivity","Field","FieldConductivity",2005-06-21,1899-12-30 08:35:00,36572,"Wetland Trib to Euchre Cr at RM 0.1","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","88"
5195,"143","Conductivity","Field","FieldConductivity",2005-06-21,1899-12-30 15:20:00,36572,"Wetland Trib to Euchre Cr at RM 0.1","Surface water",NA,1,"Sample","A","µmhos/cm @ 25° C","Volunteer Monitoring Reports","143"
