site_only,OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasureMeasureValue,DrainageAreaMeasureMeasureUnitCode,ContributingDrainageAreaMeasureMeasureValue,ContributingDrainageAreaMeasureMeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasureMeasureValue,HorizontalAccuracyMeasureMeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasureMeasureValue,VerticalMeasureMeasureUnitCode,VerticalAccuracyMeasureMeasureValue,VerticalAccuracyMeasureMeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasureMeasureValue,WellDepthMeasureMeasureUnitCode,WellHoleDepthMeasureMeasureValue,WellHoleDepthMeasureMeasureUnitCode,LatChar,LonChar
WORP99-0622,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0622,GRASSHOPPER CREEK,River/Stream,"XLON_DD=""-119.264444"";XLAT_DD=""44.046111"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS",17070201,NA,,NA,,44.04778,-119.25261,NA,,,GPS-Unspecified,WGS84,1514,m              ,NA,,Other,NGVD29      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.04762,-119.25393
WORP99-0625,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0625,CAMAS CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  3/WATERSHED AREA is 160.1502km^2/Station Weight (km): 29.1045/IBI Score: 45.492/OE Taxa Loss: 1.025,17070202,NA,,NA,NA,45.17,-118.73,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1231,m              ,NA,,Photogrammetric,NAVD88      ,US,41,59,NA,NA,NA,NA,NA,NA,NA,NA,45.17224,-118.73686
WORP99-0625,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0625,CAMAS CREEK,River/Stream,"XLON_DD=""-118.73584"";XLAT_DD=""45.17222"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS_C",17070202,NA,,NA,,45.17222,-118.73584,NA,,,GPS-Unspecified,WGS84,1231,m              ,NA,,Other,NGVD29      ,US,41,59,NA,NA,NA,NA,NA,NA,NA,NA,45.17224,-118.73686
WORP99-0626,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0626,SPONGE CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 7.6986km^2/Station Weight (km): 36.3806/IBI Score: 20.966/OE Taxa Loss: 0.823,17070202,NA,,NA,NA,44.85,-118.72,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1559,m              ,NA,,Photogrammetric,NAVD88      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.85483,-118.72771
WORP99-0626,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0626,SPONGE CREEK,River/Stream,"XLON_DD=""-118.7325"";XLAT_DD=""44.850833"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS_C",17070202,NA,,NA,,44.85492,-118.72644,NA,,,GPS-Unspecified,WGS84,1559,m              ,NA,,Other,NGVD29      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.85483,-118.72771
WORP99-0630,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0630,COTTONWOOD CREEK,River/Stream,"XLON_DD=""-119.41316"";XLAT_DD=""44.75647"";STRAHLER=""4"";ST_ORDER=""4th"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS_C",17070202,NA,,NA,,44.75647,-119.41316,NA,,,GPS-Unspecified,WGS84,761,m              ,NA,,Other,NGVD29      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.75606,-119.41414
WORP99-0630,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0630,COTTONWOOD CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  4/WATERSHED AREA is 538.7617km^2/Station Weight (km): 48.5075/IBI Score: 55.124/OE Taxa Loss: 1.101,17070202,NA,,NA,NA,44.75,-119.41,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,761,m              ,NA,,Photogrammetric,NAVD88      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.75606,-119.41414
WORP99-0657,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0657,TINCUP CREEK,River/Stream,"XLON_DD=""-122.27982"";XLAT_DD=""44.86339"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2001"";INDEXVIS",17090005,NA,,NA,,44.86339,-122.27982,NA,,,GPS-Unspecified,WGS84,756,m              ,NA,,Other,NGVD29      ,US,41,47,NA,NA,NA,NA,NA,NA,NA,NA,44.86329,-122.28132
WORP99-0657,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0657,TINCUP CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is .852km^2/Station Weight (km): 1175.5233/IBI Score: 83.95/OE Taxa Loss: 1.149,17090005,NA,,NA,NA,44.86,-122.27,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,756,m              ,NA,,Photogrammetric,NAVD88      ,US,41,47,NA,NA,NA,NA,NA,NA,NA,NA,44.86329,-122.28132
WORP99-0659,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0659,CULP CREEK,River/Stream,"XLON_DD=""-122.85089"";XLAT_DD=""43.69835"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2001"";INDEXVIS_C",17090002,NA,,NA,,43.69991,-122.84892,NA,,,GPS-Unspecified,WGS84,317,m              ,NA,,Other,NGVD29      ,US,41,39,NA,NA,NA,NA,NA,NA,NA,NA,43.69977,-122.85016
WORP99-0659,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0659,CULP CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 10.4439km^2/Station Weight (km): 587.7617/IBI Score: 63.252/OE Taxa Loss: 0.954,17090002,NA,,NA,NA,43.69,-122.84,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,317,m              ,NA,,Photogrammetric,NAVD88      ,US,41,39,NA,NA,NA,NA,NA,NA,NA,NA,43.69977,-122.85016
WORP99-0661,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0661,MCCLURE CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is .5823km^2/Station Weight (km): 1175.5233/IBI Score: 66.318/OE Taxa Loss: 1.103,17100202,NA,,NA,NA,45.85,-123.61,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,197,m              ,NA,,Photogrammetric,NAVD88      ,US,41,7,NA,NA,NA,NA,NA,NA,NA,NA,45.8592,-123.61998
WORP99-0661,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0661,MCCLURE CREEK,River/Stream,"XLON_DD=""-123.61917"";XLAT_DD=""45.85907"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2001"";INDEXVIS",17100202,NA,,NA,,45.85907,-123.61917,NA,,,GPS-Unspecified,WGS84,197,m              ,NA,,Other,NGVD29      ,US,41,7,NA,NA,NA,NA,NA,NA,NA,NA,45.8592,-123.61998
WORP99-0662,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0662,HINTON CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  3/WATERSHED AREA is 79.9168km^2/Station Weight (km): 293.8808/IBI Score: 27.734/OE Taxa Loss: 0.335,17070104,NA,,NA,NA,45.36,-119.44,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,720,m              ,NA,,Photogrammetric,NAVD88      ,US,41,49,NA,NA,NA,NA,NA,NA,NA,NA,45.3681,-119.44609
WORP99-0662,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0662,HINTON CREEK,River/Stream,"XLON_DD=""-119.44509"";XLAT_DD=""45.367739"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2001"";INDEXVIS_",17070104,NA,,NA,,45.36827,-119.44512,NA,,,GPS-Unspecified,WGS84,720,m              ,NA,,Other,NGVD29      ,US,41,49,NA,NA,NA,NA,NA,NA,NA,NA,45.3681,-119.44609
WORP99-0665,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0665,AVERY CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is 2.5705km^2/Station Weight (km): 1175.5233/IBI Score: 8.366/OE Taxa Loss: 0.67,17120006,NA,,NA,NA,42.56,-120.53,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1691,m              ,NA,,Photogrammetric,NAVD88      ,US,41,37,NA,NA,NA,NA,NA,NA,NA,NA,42.56856,-120.53277
WORP99-0665,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0665,AVERY CREEK,River/Stream,"XLON_DD=""-120.5318"";XLAT_DD=""42.5692"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2001"";INDEXVIS_C",17120006,NA,,NA,,42.56842,-120.53169,NA,,,GPS-Unspecified,WGS84,1691,m              ,NA,,Other,NGVD29      ,US,41,37,NA,NA,NA,NA,NA,NA,NA,NA,42.56856,-120.53277
WORP99-0666,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0666,CHEHELEM CREEK TRIBUTARY,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 11.7149km^2/Station Weight (km): 587.7617/IBI Score: 9.558/OE Taxa Loss: 0.47,17090007,NA,,NA,NA,45.33,-123.05,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,62,m              ,NA,,Photogrammetric,NAVD88      ,US,41,71,NA,NA,NA,NA,NA,NA,NA,NA,45.33709,-123.05504
WORP99-0666,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0666,CHEHELEM CREEK TRIBUTARY,River/Stream,"XLON_DD=""-123.055502"";XLAT_DD=""45.334505"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2001"";INDEXVIS",17090007,NA,,NA,,45.33711,-123.05414,NA,,,GPS-Unspecified,WGS84,62,m              ,NA,,Other,NGVD29      ,US,41,71,NA,NA,NA,NA,NA,NA,NA,NA,45.33709,-123.05504
WORP99-0667,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0667,DRY CREEK,River/Stream,"XLON_DD=""-116.85493"";XLAT_DD=""45.1136"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2001"";INDEXVIS_",17060102,NA,,NA,,45.11462,-116.85546,NA,,,GPS-Unspecified,WGS84,1481,m              ,NA,,Other,NGVD29      ,US,41,63,NA,NA,NA,NA,NA,NA,NA,NA,45.11452,-116.85653
WORP99-0667,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0667,DRY CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is 4.2784km^2/Station Weight (km): 1175.5233/IBI Score: 37.474/OE Taxa Loss: 1.121,17060102,NA,,NA,NA,45.11,-116.85,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1481,m              ,NA,,Photogrammetric,NAVD88      ,US,41,63,NA,NA,NA,NA,NA,NA,NA,NA,45.11452,-116.85653
WORP99-0677,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0677,THREE CREEK,River/Stream,"XLON_DD=""-121.600049"";XLAT_DD=""45.139245"";STRAHLER=""0"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2001"";INDEXV",17070301,NA,,NA,,44.1384,-121.59992,NA,,,GPS-Unspecified,WGS84,1687,m              ,NA,,Other,NGVD29      ,US,41,17,NA,NA,NA,NA,NA,NA,NA,NA,44.13839,-121.60091
WORP99-0677,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0677,THREE CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  0/WATERSHED AREA is 21.6021km^2/Station Weight (km): 48.5075/IBI Score: 77.355/OE Taxa Loss: 1.229,17070301,NA,,NA,NA,44.13,-121.59,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1687,m              ,NA,,Photogrammetric,NAVD88      ,US,41,17,NA,NA,NA,NA,NA,NA,NA,NA,44.13839,-121.60091
WORP99-0685,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0685,ROCK CREEK,River/Stream,"XLON_DD=""-119.608089"";XLAT_DD=""45.0966"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2001"";INDEXVIS_C",17070204,NA,,NA,,45.09665,-119.60892,NA,,,GPS-Unspecified,WGS84,1058,m              ,NA,,Other,NGVD29      ,US,41,49,NA,NA,NA,NA,NA,NA,NA,NA,45.09654,-119.60913
WORP99-0685,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0685,ROCK CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  3/WATERSHED AREA is 62.6297km^2/Station Weight (km): 29.1045/IBI Score: 12.043/OE Taxa Loss: 0.642,17070204,NA,,NA,NA,45.09,-119.6,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1058,m              ,NA,,Photogrammetric,NAVD88      ,US,41,49,NA,NA,NA,NA,NA,NA,NA,NA,45.09654,-119.60913
WORP99-0691,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0691,RUSH CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 17.4059km^2/Station Weight (km): 36.3806/IBI Score: 64.724/OE Taxa Loss: 1.168,17070202,NA,,NA,NA,45.02,-119.14,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1036,m              ,NA,,Photogrammetric,NAVD88      ,US,41,59,NA,NA,NA,NA,NA,NA,NA,NA,45.02467,-119.15001
WORP99-0691,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0691,RUSH CREEK,River/Stream,"XLON_DD=""-119.150909"";XLAT_DD=""45.024635"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2001"";INDEXVIS",17070202,NA,,NA,,45.02468,-119.1499,NA,,,GPS-Unspecified,WGS84,1036,m              ,NA,,Other,NGVD29      ,US,41,59,NA,NA,NA,NA,NA,NA,NA,NA,45.02467,-119.15001
WORP99-0692,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0692,SUNSHINE CREEK,River/Stream,"XLON_DD=""-118.72859"";XLAT_DD=""44.65353"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2001"";INDEXVIS",17070203,NA,,NA,,44.65353,-118.72859,NA,,,GPS-Unspecified,WGS84,1350,m              ,NA,,Other,NGVD29      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.65401,-118.72916
WORP99-0692,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0692,SUNSHINE CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is 2.2524km^2/Station Weight (km): 72.7612/IBI Score: 28.635/OE Taxa Loss: 0.916,17070203,NA,,NA,NA,44.65,-118.72,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1350,m              ,NA,,Photogrammetric,NAVD88      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.65401,-118.72916
WORP99-0698,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0698,RILEY CREEK,River/Stream,"XLON_DD=""-119.17565"";XLAT_DD=""44.30715"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2001"";INDEXVIS_C",17070201,NA,,NA,,44.30712,-119.17495,NA,,,GPS-Unspecified,WGS84,1434,m              ,NA,,Other,NGVD29      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.30671,-119.1757
WORP99-0698,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0698,RILEY CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 11.1958km^2/Station Weight (km): 36.3806/IBI Score: 61.446/OE Taxa Loss: 1.332,17070201,NA,,NA,NA,44.3,-119.17,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1434,m              ,NA,,Photogrammetric,NAVD88      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.30671,-119.1757
WORP99-0701,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0701,BARLOW CREEK,River/Stream,"XLON_DD=""-121.65964"";XLAT_DD=""45.24921"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2001"";INDEXVIS_C",17070306,NA,,NA,,45.24921,-121.65964,NA,,,GPS-Unspecified,WGS84,1010,m              ,NA,,Other,NGVD29      ,US,41,65,NA,NA,NA,NA,NA,NA,NA,NA,45.24938,-121.66096
WORP99-0701,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0701,BARLOW CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 10.2187km^2/Station Weight (km): 36.3806/IBI Score: 70.554/OE Taxa Loss: 1.171,17070306,NA,,NA,NA,45.24,-121.65,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1010,m              ,NA,,Photogrammetric,NAVD88      ,US,41,65,NA,NA,NA,NA,NA,NA,NA,NA,45.24938,-121.66096
WORP99-0704,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0704,ELK CREEK,River/Stream,"XLON_DD=""-118.80126"";XLAT_DD=""44.71049"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2001"";INDEXVIS_C",17070203,NA,,NA,,44.71049,-118.80126,NA,,,GPS-Unspecified,WGS84,1124,m              ,NA,,Other,NGVD29      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.71076,-118.80173
WORP99-0704,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0704,ELK CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 16.289km^2/Station Weight (km): 36.3806/IBI Score: 64.374/OE Taxa Loss: 0.936,17070203,NA,,NA,NA,44.71,-118.8,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1124,m              ,NA,,Photogrammetric,NAVD88      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.71076,-118.80173
WORP99-0710,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0710,SECOND CREEK,River/Stream,"XLON_DD=""-119.25914"";XLAT_DD=""44.37462"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2001"";INDEXVIS",17070201,NA,,NA,,44.37471,-119.25914,NA,,,GPS-Unspecified,WGS84,1401,m              ,NA,,Other,NGVD29      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.3756,-119.25701
WORP99-0710,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0710,SECOND CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is .5592km^2/Station Weight (km): 72.7612/IBI Score: 36.049/OE Taxa Loss: 0.893,17070201,NA,,NA,NA,44.37,-119.25,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1401,m              ,NA,,Photogrammetric,NAVD88      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.3756,-119.25701
WORP99-0721,NARS_WQX,EPA National Aquatic Resources Survey,NARS_WQX-WORP99-0721,ONION CREEK,River/Stream,"XLON_DD=""-118.3834"";XLAT_DD=""44.8982"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2001"";INDEXVIS_CHE",17070202,NA,,NA,,44.89811,-118.38238,NA,,,GPS-Unspecified,WGS84,1698,m              ,NA,,Other,NGVD29      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.89782,-118.38236
WORP99-0721,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0721,ONION CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 6.1357km^2/Station Weight (km): 36.3806/IBI Score: 23.54/OE Taxa Loss: 1.052,17070202,NA,,NA,NA,44.89,-118.38,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1698,m              ,NA,,Photogrammetric,NAVD88      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.89782,-118.38236
WORP99-0724,NARS,EPA National Aquatic Resource Survey Data,NARS-WORP99-0724,PINE CREEK,River/Stream,FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  4/WATERSHED AREA is 41.283km^2/Station Weight (km): 48.5075/IBI Score: 17.027/OE Taxa Loss: 0.634,17070201,NA,,NA,NA,44.09,-119.51,NA,,,Interpolation - Digital Map Source (TIGER),NAD27,1329,m              ,NA,,Photogrammetric,NAVD88      ,US,41,23,NA,NA,NA,NA,NA,NA,NA,NA,44.09689,-119.51807
