OBJECTID,Unique_ID,LLID,LAKE_LLID,RF,Distance,AGENCY,AGENCY_ID,STATION_ID,DEC_LAT,DEC_LONG,DATUM,DESCRIPTION,DESCRIPT_1,LLID_Strea,Str_LLID,Str_name,LAKE_LLID,LAKE_NAME,Unique_ID_,QAQC1,QAQC,QAQC2,Has Duplicate Station,Comments
552,656,1227618456580,,35170.77,-390.00,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCSLH01GP59,45.57858690000,-122.75315890000,NAD83,GP59,NA,NA,NA,NA,NA,NA,656,Needs Secondary Review,,Correct,,
553,657,1227618456580,,35350.54,-448.26,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCSLH01GP60,45.57815510000,-122.75274900000,NAD83,GP60,NA,NA,NA,NA,NA,NA,657,Needs Secondary Review,,Correct,,
554,658,1227618456580,,34650.06,-313.42,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCSLH01GP61,45.57938820000,-122.75457610000,NAD83,GP61,NA,NA,NA,NA,NA,NA,658,Needs Secondary Review,,Correct,,
555,659,1227618456580,,34758.10,-472.23,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCSLH01GP62,45.57886320000,-122.75451100000,NAD83,GP62,NA,NA,NA,NA,NA,NA,659,Needs Secondary Review,,Correct,,
556,660,1227618456580,,34784.60,-312.54,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCSLH01GP63,45.57920950000,-122.75411550000,NAD83,GP63,NA,NA,NA,NA,NA,NA,660,Needs Secondary Review,,Correct,,
557,661,1227618456580,,34428.11,-414.08,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCSLH01GP64,45.57944570000,-122.75552550000,NAD83,GP64,NA,NA,NA,NA,NA,NA,661,Needs Secondary Review,,Correct,,
558,662,1227618456580,,34397.23,-414.33,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCSLH01GP68,45.57948660000,-122.75563130000,NAD83,GP68,NA,NA,NA,NA,NA,NA,662,Needs Secondary Review,,Correct,,
559,663,1227618456580,,34431.99,-386.36,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCSLH01GP69,45.57950680000,-122.75545930000,NAD83,GP69,NA,NA,NA,NA,NA,NA,663,Needs Secondary Review,,Correct,,
560,664,1227618456580,,34476.95,-416.79,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCSLH01GP70,45.57937360000,-122.75536410000,NAD83,GP70,NA,NA,NA,NA,NA,NA,664,Needs Secondary Review,,Correct,,
561,665,1227618456580,,34367.92,-125.16,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCSLH01GP72,45.58021760000,-122.75517880000,NAD83,GP72,NA,NA,NA,NA,NA,NA,665,Needs Secondary Review,,Correct,,
562,666,1227618456580,,34367.63,-369.33,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCSLH01GP73,45.57963400000,-122.75564630000,NAD83,GP73,NA,NA,NA,NA,NA,NA,666,Needs Secondary Review,,Correct,,
563,667,1227618456580,,34639.65,-127.31,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCSLH01GP74,45.57984730000,-122.75425600000,NAD83,GP74,NA,NA,NA,NA,NA,NA,667,Needs Secondary Review,,Correct,,
564,668,1227618456580,,34600.33,-457.81,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCSLH01GP75,45.57910970000,-122.75502160000,NAD83,GP75,NA,NA,NA,NA,NA,NA,668,Needs Secondary Review,,Correct,,
565,669,1227618456580,,34438.77,-480.22,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCSLH01GP76,45.57927320000,-122.75561550000,NAD83,GP76,NA,NA,NA,NA,NA,NA,669,Needs Secondary Review,,Correct,,
566,670,1227618456580,,34348.90,-427.06,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCSLH01GP77,45.57952110000,-122.75582050000,NAD83,GP77,NA,NA,NA,NA,NA,NA,670,Needs Secondary Review,,Correct,,
567,671,1227618456580,,34354.51,-381.97,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCSLH01GP78,45.57962140000,-122.75571520000,NAD83,GP78,NA,NA,NA,NA,NA,NA,671,Needs Secondary Review,,Correct,,
568,672,1227618456580,,34338.39,-436.94,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCSLH01GP79,45.57951160000,-122.75587520000,NAD83,GP79,NA,NA,NA,NA,NA,NA,672,Needs Secondary Review,,Correct,,
569,673,1227618456580,,34393.84,-436.27,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCSLH01GP81,45.57943870000,-122.75568480000,NAD83,GP81,NA,NA,NA,NA,NA,NA,673,Needs Secondary Review,,Correct,,
570,674,1227618456580,,34396.54,-488.10,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCSLH01GP82,45.57931110000,-122.75577460000,NAD83,GP82,NA,NA,NA,NA,NA,NA,674,Needs Secondary Review,,Correct,,
571,675,1227618456580,,34440.18,-450.70,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCSLH01GP83,45.57934190000,-122.75555430000,NAD83,GP83,NA,NA,NA,NA,NA,NA,675,Needs Secondary Review,,Correct,,
572,676,1227618456580,,34524.33,-453.01,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCSLH01GP84,45.57922330000,-122.75527170000,NAD83,GP84,NA,NA,NA,NA,NA,NA,676,Needs Secondary Review,,Correct,,
573,677,1227618456580,,7060.66,-354.30,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLCWQH03WILLRVR,45.64263840000,-122.77701100000,NAD83,WILLRIVER,NA,NA,NA,NA,NA,NA,677,Needs Secondary Review,,Correct,,
574,678,1227618456580,,150447.82,-506.78,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLFLH07BG01SW,45.33678300000,-122.65379500000,NAD83,BG01SW,NA,NA,NA,NA,NA,NA,678,Needs Secondary Review,,Correct,,
575,679,1227618456580,,138728.39,1314.40,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLFLH07BH05,45.35265400000,-122.61395300000,NAD83,BH05,NA,NA,NA,NA,NA,NA,679,Needs Secondary Review,,Correct,,
576,680,1227618456580,,139715.14,453.31,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLFLH07WL01SW,45.35288400000,-122.61832300000,NAD83,WL01SW,NA,NA,NA,NA,NA,NA,680,Needs Secondary Review,,Correct,,
577,681,1227618456580,,133796.30,-241.61,EPA Region 10 Superfund Portland Harbor Site,R10PORTLANDHARBOR,WLFLH07WR07SW,45.36475200000,-122.60506400000,NAD83,WR07SW,NA,NA,NA,NA,NA,NA,681,Needs Secondary Review,,Correct,,
578,682,1168539449735,,955.95,91.59,Oregon Department of Environmental Quality,ODEQ,36382,44.97180000000,-116.85630000000,NAD83,"Pine Creek (Powder Basin) @ State Hwy. 71 near Oxbow, OR",NA,NA,NA,NA,NA,NA,682,Needs Secondary Review,,Correct,,
579,683,1168539449735,,100329.59,-205.83,Oregon Department of Environmental Quality,ODEQ,36383,44.87730000000,-117.09920000000,NAD83,"Pine Creek (Powder Basin) @ Hwy. 414 in Halfway, OR",NA,NA,NA,NA,NA,NA,683,Needs Secondary Review,,Correct,,
580,684,1170508447455,1171118447612,37060.49,-31.26,Oregon Department of Environmental Quality,ODEQ,36194,44.75940000000,-117.12180000000,NAD83,Powder River Arm of Brownlee Reservoir @ Hewitt Pk. Boat Ramp,NA,NA,NA,NA,NA,NA,684,Needs Secondary Review,,Correct,,
581,685,1170508447455,,52081.86,-15.24,Oregon Department of Environmental Quality,ODEQ,11857,44.74625000000,-117.17183300000,NAD83,Powder River at Snake River Road (Richland),NA,NA,NA,NA,NA,NA,685,Needs Secondary Review,,Correct,,
582,686,1171699447463,,3436.49,-289.01,Oregon Department of Environmental Quality,ODEQ,36193,44.75470000000,-117.17300000000,NAD83,Eagle Creek at Snake River Road,NA,NA,NA,NA,NA,NA,686,Needs Secondary Review,,Correct,,
583,687,1172299443641,,17466.12,100.94,Oregon Department of Environmental Quality,ODEQ,36385,44.36270000000,-117.28050000000,NAD83,"Burnt River @ Hwy. 30 upstream of Huntington, OR",NA,NA,NA,NA,NA,NA,687,Needs Secondary Review,,Correct,,
584,688,1173304444463,,205.19,157.06,Oregon Department of Environmental Quality,ODEQ,36384,44.44560000000,-117.33020000000,NAD83,Dixie Creek (Burnt Basin) near mouth at Hwy. 30.,NA,NA,NA,NA,NA,NA,688,Needs Secondary Review,,Correct,,
585,689,1176415428623,,57927.01,176.95,Oregon Department of Environmental Quality,ODEQ,11050,42.90491700000,-117.51855600000,NAD83,Jordan Creek at Arock Bridge,NA,NA,NA,NA,NA,NA,689,Needs Secondary Review,,Correct,,
586,690,1170508447455,,224083.82,4.37,Oregon Department of Environmental Quality,ODEQ,36782,44.83743500000,-117.52982600000,NAD83,Powder River near Middle Bridge Road,NA,NA,NA,NA,NA,NA,690,Needs Secondary Review,,Correct,,
587,691,1172299443641,,237205.44,56.49,Oregon Department of Environmental Quality,ODEQ,34256,44.50373200000,-117.72726600000,NAD83,Burnt River at Clarks Creek bridge,NA,NA,NA,NA,NA,NA,691,Needs Secondary Review,,Correct,,
588,692,1176974428823,,16195.80,-9.11,Oregon Department of Environmental Quality,ODEQ,36783,42.86049100000,-117.73315000000,NAD83,Crooked Creek at Kiger Road,NA,NA,NA,NA,NA,NA,692,Needs Secondary Review,,Correct,,
589,693,1170508447455,,448395.44,242.98,Oregon Department of Environmental Quality,ODEQ,12624,45.01375000000,-117.88394400000,NAD83,Powder River at Deane Bidwell Road,NA,NA,NA,NA,NA,NA,693,Needs Secondary Review,,Correct,,
590,694,1178956450385,,11052.70,324.41,Oregon Department of Environmental Quality,ODEQ,36191,45.01850000000,-117.92160000000,NAD83,North Powder River at Hwy. 30 Bridge,NA,NA,NA,NA,NA,NA,694,Needs Secondary Review,,Correct,,
591,695,1178956450385,,52558.75,-31.54,Oregon Department of Environmental Quality,ODEQ,36192,45.01300000000,-118.05400000000,NAD83,Powder River at Miller Rd. Bridge,NA,NA,NA,NA,NA,NA,695,Needs Secondary Review,,Correct,,
592,696,1172299443641,,407425.50,-82.25,Oregon Department of Environmental Quality,ODEQ,36195,44.50380000000,-118.17730000000,NAD83,Burnt River at Unity Reservoir Dam,NA,NA,NA,NA,NA,NA,696,Needs Secondary Review,,Correct,,
593,697,1181903445029,,6444.00,134.10,Oregon Department of Environmental Quality,ODEQ,36196,44.48800000000,-118.20160000000,NAD83,So. Fork Burnt River at Rouse Lane Bridge,NA,NA,NA,NA,NA,NA,697,Needs Secondary Review,,Correct,,
594,698,1181965445059,,5799.31,-254.13,Oregon Department of Environmental Quality,ODEQ,36197,44.50730000000,-118.21580000000,NAD83,Middle Fork Burnt River at Rice Road Bridge,NA,NA,NA,NA,NA,NA,698,Needs Secondary Review,,Correct,,
595,699,1182082445197,,5057.93,-217.57,Oregon Department of Environmental Quality,ODEQ,36198,44.52680000000,-118.22300000000,NAD83,West Fork Burnt River at Rice Road Bridge,NA,NA,NA,NA,NA,NA,699,Needs Secondary Review,,Correct,,
596,700,1186528460280,,36370.65,9.36,Oregon Department of Environmental Quality,ODEQ,36786,45.98681700000,-118.56796900000,NAD83,Pine Creek at Hudson Bay Substation Road,NA,NA,NA,NA,NA,NA,700,Needs Secondary Review,,Correct,,
597,701,1240483462464,1189584461013,1523596.92,-0.33,Oregon Department of Environmental Quality,ODEQ,35332,45.93696900000,-119.26823800000,NAD83,Columbia R at McNary Dam 0.5 Mi US Channel Marker 1 St Mi 294,NA,NA,NA,NA,NA,NA,701,Needs Secondary Review,,Correct,,
598,702,1240483462464,1199043458327,1473788.22,0.09,Oregon Department of Environmental Quality,ODEQ,35328,45.91246500000,-119.45946200000,NAD83,Columbia R at Irrigon Channel Marker 64 St Mi 284.3,NA,NA,NA,NA,NA,NA,702,Needs Secondary Review,,Correct,,Added Lake LLID
599,703,1200159457949,,259902.80,-8.12,Oregon Department of Environmental Quality,ODEQ,36115,45.36977000000,-119.57547000000,NAD83,"Willow Creek, 25 feet US of Heppner outfall",NA,NA,NA,NA,NA,NA,703,Needs Secondary Review,,Correct,,
600,704,1200159457949,,259818.47,61.64,Oregon Department of Environmental Quality,ODEQ,36117,45.36999000000,-119.57571000000,NAD83,"Willow Creek, 50 feet DS of Heppner outfall",NA,NA,NA,NA,NA,NA,704,Needs Secondary Review,,Correct,,
601,705,1240483462464,1199043458327,1429418.08,-0.63,Oregon Department of Environmental Quality,ODEQ,35324,45.90943600000,-119.61529700000,NAD83,Columbia R at Big Blalock Island St Mi 276.2,NA,NA,NA,NA,NA,NA,705,Needs Secondary Review,,Correct,,Added Lake LLID
602,706,1240483462464,1199043458327,1408491.05,0.36,Oregon Department of Environmental Quality,ODEQ,35338,45.87463000000,-119.67570400000,NAD83,Columbia R at Lake Umatilla N Channel Blalock Islands St Mi 272,NA,NA,NA,NA,NA,NA,706,Needs Secondary Review,,Correct,,Added Lake LLID
603,707,1200159457949,,181575.26,4.81,Oregon Department of Environmental Quality,ODEQ,36784,45.49354900000,-119.76951100000,NAD83,Willow Creek at Rhea Creek Road,NA,NA,NA,NA,NA,NA,707,Needs Secondary Review,,Correct,,
604,708,1197735454935,,25090.16,3.26,Oregon Department of Environmental Quality,ODEQ,36785,45.43803000000,-119.78166100000,NAD83,Rhea Creek at Morter Road,NA,NA,NA,NA,NA,NA,708,Needs Secondary Review,,Correct,,
605,709,1240483462464,1199043458327,1370990.20,0.07,Oregon Department of Environmental Quality,ODEQ,35334,45.84333800000,-119.81012800000,NAD83,Columbia R at Crow Butte Channel Marker 35 St Mi 264.6,NA,NA,NA,NA,NA,NA,709,Needs Secondary Review,,Correct,,Added Lake LLID
606,710,1240483462464,1199043458327,1364531.06,-0.47,Oregon Department of Environmental Quality,ODEQ,35320,45.84164100000,-119.83512900000,NAD83,Columbia R at Crow Butte Powerline St Mi 263.3,NA,NA,NA,NA,NA,NA,710,Needs Secondary Review,,Correct,,Added Lake LLID
607,711,1240483462464,1199043458327,1339440.31,-180.24,Oregon Department of Environmental Quality,ODEQ,35339,45.82638000000,-119.93054000000,NAD83,Columbia River DS of Sixmile Canyon RM 258.5,NA,NA,NA,NA,NA,NA,711,Needs Secondary Review,,Correct,,Added Lake LLID
608,712,,1200313429768,,,Oregon Department of Environmental Quality,ODEQ,35331,45.79325900000,-120.04913200000,NAD83,Columbia R at Hepner Jct 1.25 Mi DS of Willow Cr.  St Mi 252.2,NA,NA,NA,NA,NA,NA,712,Needs Secondary Review,,Correct,,
609,713,1200448429856,,0.00,6626.34,Oregon Department of Environmental Quality,ODEQ,14201,42.96861100000,-120.05527800000,NAD83,Monitoring Well 13  -  Alkali Lake Hazardous Waste Site,NA,NA,NA,NA,NA,NA,713,Needs Secondary Review,,Correct,,Added Lake LLID. Removed Stream LLID
610,714,1240483462464,1199043458327,1261672.66,0.03,Oregon Department of Environmental Quality,ODEQ,35327,45.73678900000,-120.19938800000,NAD83,Columbia R at Arlington Channel Marker 21 St Mi 243.5,NA,NA,NA,NA,NA,NA,714,Needs Secondary Review,,Correct,,
611,715,1240483462464,1199043458327,1236830.61,0.26,Oregon Department of Environmental Quality,ODEQ,35319,45.71942000000,-120.28787700000,NAD83,Columbia R Lake Umatilla at Channel Marker 18 St Mi 238.7,NA,NA,NA,NA,NA,NA,715,Needs Secondary Review,,Correct,,
612,716,1203762443661,,2334.59,2716.25,Oregon Department of Environmental Quality,ODEQ,31719,44.37250000000,-120.36300000000,NAD83,Canyon Creek 3.3 miles upstream of mouth,NA,NA,NA,NA,NA,NA,716,Needs Secondary Review,,Potential Digitization,,Not present in DEQ streams. Present in NHDH
613,717,1204126420909,,45314.00,-15.14,Oregon Department of Environmental Quality,ODEQ,36778,42.17865800000,-120.38433000000,NAD83,Thomas Creek at Stock Drive Road,NA,NA,NA,NA,NA,NA,717,Needs Secondary Review,,Correct,,
614,718,1204052455767,,1048.63,95.52,Oregon Department of Environmental Quality,ODEQ,36787,45.57642800000,-120.40151700000,NAD83,Rock Creek at mouth,NA,NA,NA,NA,NA,NA,718,Needs Secondary Review,,Correct,,
615,719,1240483462464,1199043458327,1183768.22,0.20,Oregon Department of Environmental Quality,ODEQ,35337,45.69705100000,-120.49115800000,NAD83,Columbia R at Lake Umatilla 0.6 Mi US Channel Marker 10 St Mi 228.3,NA,NA,NA,NA,NA,NA,719,Needs Secondary Review,,Correct,,Added Lake LLID
616,720,1240483462464,1199043458327,1157884.42,-0.21,Oregon Department of Environmental Quality,ODEQ,35323,45.73988100000,-120.56969300000,NAD83,Columbia R at Lake Umatilla Channel Marker 6 St Mi 223.4,NA,NA,NA,NA,NA,NA,720,Needs Secondary Review,,Correct,,Added Lake LLID
617,721,1206499457318,,21347.64,26.74,Oregon Department of Environmental Quality,ODEQ,11826,45.70288900000,-120.59977800000,NAD83,John Day River at Philippi Park,NA,NA,NA,NA,NA,NA,721,Needs Secondary Review,,Correct,,
618,722,1240483462464,1207453456993,1099246.91,-0.10,Oregon Department of Environmental Quality,ODEQ,35330,45.69034500000,-120.77741800000,NAD83,Columbia R at Rufus 0.5 Mi US of Channel Marker 41 St Mi 212,NA,NA,NA,NA,NA,NA,722,Needs Secondary Review,,Correct,,Added Lake LLID
619,723,1212676445778,,260377.74,22.81,Oregon Department of Environmental Quality,ODEQ,36261,44.28260000000,-120.84060000000,NAD83,Crooked River above Les Schwab County Park,NA,NA,NA,NA,NA,NA,723,Needs Secondary Review,,Correct,,
620,724,1240483462464,1207453456993,1069236.35,-0.32,Oregon Department of Environmental Quality,ODEQ,35326,45.65387600000,-120.88011800000,NAD83,Columbia R at East end of Miller Is. St Mi 206,NA,NA,NA,NA,NA,NA,724,Needs Secondary Review,,Correct,,Added Lake LLID
621,725,1212676445778,,235970.69,-27.88,Oregon Department of Environmental Quality,ODEQ,36262,44.32370000000,-120.89710000000,NAD83,Crooked River Below Ochoco Creek,NA,NA,NA,NA,NA,NA,725,Needs Secondary Review,,Correct,,
622,726,1240483462464,1207453456993,1058926.53,0.23,Oregon Department of Environmental Quality,ODEQ,35336,45.63896400000,-120.91345600000,NAD83,Columbia R at Miller Is (S Channel) 0.2 Mi US Channel Marker 4,NA,NA,NA,NA,NA,NA,726,Needs Secondary Review,,Correct,,Added Lake LLID
623,727,1210877448214,,11815.92,-26.71,Oregon Department of Environmental Quality,ODEQ,36776,44.80122800000,-121.06597900000,NAD83,Trout Creek downstream of Mud Springs Creek,NA,NA,NA,NA,NA,NA,727,Needs Secondary Review,,Correct,,
624,728,1211264456185,,17452.70,-313.97,Oregon Department of Environmental Quality,ODEQ,28333,45.61100000000,-121.07400000000,NAD83,"Fifteenmile Creek at Petersburg, OR",NA,NA,NA,NA,NA,NA,728,Needs Secondary Review,,Correct,,
625,729,1240483462464,1207453456993,999747.45,0.54,Oregon Department of Environmental Quality,ODEQ,35325,45.62680100000,-121.11545400000,NAD83,Columbia R at Lake Celilo Channel Marker 1 St Mi 193.1,NA,NA,NA,NA,NA,NA,729,Needs Secondary Review,,Correct,,Added Lake LLID
626,730,1211264456185,,4181.89,115.82,Oregon Department of Environmental Quality,ODEQ,36179,45.61190000000,-121.11760000000,NAD83,Fifteenmile Creek Above Seufert Falls (AKA Cushing Falls),NA,NA,NA,NA,NA,NA,730,Needs Secondary Review,,Correct,,
627,731,1240483462464,1207453456993,997738.64,0.57,Oregon Department of Environmental Quality,ODEQ,35340,45.62276400000,-121.12081400000,NAD83,Columbia R US of the Dalles Locks Channel Marker 1 St Mi 193.2,NA,NA,NA,NA,NA,NA,731,Needs Secondary Review,,Correct,,Added Lake LLID
628,732,1240483462464,1215704457190,977744.57,-0.13,Oregon Department of Environmental Quality,ODEQ,35335,45.60918800000,-121.18828500000,NAD83,Columbia R at The Dalles St Mi 189.1,NA,NA,NA,NA,NA,NA,732,Needs Secondary Review,,Correct,,Added Lake LLID
629,733,1211888456051,,1601.49,-123.00,Oregon Department of Environmental Quality,ODEQ,28981,45.60335000000,-121.19360000000,NAD83,"Mill Creek at 6th Street Bridge in The Dalles, OR",NA,NA,NA,NA,NA,NA,733,Needs Secondary Review,,Correct,,
630,734,1240483462464,1215704457190,971889.25,305.86,Oregon Department of Environmental Quality,ODEQ,35341,45.62308000000,-121.19446000000,NAD83,Columbia River DS of The Dalles at RM 188 (3584-3774 Klindt Dr),NA,NA,NA,NA,NA,NA,734,Needs Secondary Review,,Correct,,Added Lake LLID
631,735,1212676445778,,64252.33,-251.93,Oregon Department of Environmental Quality,ODEQ,35891,44.43701000000,-121.24472000000,NAD83,Crooked river - spring on left bank off Hollywood Rd near BLM Spring #8 RM 12.6,NA,NA,NA,NA,NA,NA,735,Needs Secondary Review,,Correct,,
632,736,1212676445778,,54173.92,-34.49,Oregon Department of Environmental Quality,ODEQ,35892,44.45459000000,-121.27375000000,NAD83,Crooked River - spring on left bank off Lone Pine Trail BLM Spring #19 RM 10.2,NA,NA,NA,NA,NA,NA,736,Needs Secondary Review,,Correct,,
633,737,1240483462464,,931577.60,5196.70,Oregon Department of Environmental Quality,ODEQ,36038,45.70257000000,-121.28181000000,NAD83,Klickitat R WA RM 0.7 DS of Klickitat County Park,NA,NA,NA,NA,NA,NA,737,Needs Secondary Review,,Remove,,Located in Washington
634,738,1209151456389,,688365.20,107.95,Oregon Department of Environmental Quality,ODEQ,35893,44.38293000000,-121.29160000000,NAD83,"Deschutes River - spring on right bank off Riffle Lane, BLM spring #12 near RM 129.2",NA,NA,NA,NA,NA,NA,738,Needs Secondary Review,,Correct,,
635,739,1209151456389,,680279.08,-22.14,Oregon Department of Environmental Quality,ODEQ,35895,44.39764000000,-121.29408000000,NAD83,"Deschutes River - spring on left bank, BLM spring #18 RM 127.7",NA,NA,NA,NA,NA,NA,739,Needs Secondary Review,,Correct,,
636,740,1209151456389,,680157.05,62.56,Oregon Department of Environmental Quality,ODEQ,35896,44.39793000000,-121.29450000000,NAD83,"Deschutes River - spring on right bank, opposite BLM spring #18 (~100 ft d/s) RM127.7",NA,NA,NA,NA,NA,NA,740,Needs Secondary Review,,Correct,,
637,741,1209151456389,,686708.13,-78.79,Oregon Department of Environmental Quality,ODEQ,35894,44.38340000000,-121.29715000000,NAD83,"Deschutes River - spring on left bank near mouth of McKenzie Canyon, BLM spring #15, RM 128.9",NA,NA,NA,NA,NA,NA,741,Needs Secondary Review,,Correct,,
638,742,1212676445778,,36726.26,118.13,Oregon Department of Environmental Quality,ODEQ,35918,44.49078900000,-121.29818000000,NAD83,Crooked River - Opal Springs near RM 6.8,NA,NA,NA,NA,NA,NA,742,Needs Secondary Review,,Correct,,
639,743,1209151456389,,649890.60,90.28,Oregon Department of Environmental Quality,ODEQ,35897,44.45575000000,-121.32745000000,NAD83,Deschutes River - Spring on right bank off Scout Camp Trail BLM Spring #26 RM121.9,NA,NA,NA,NA,NA,NA,743,Needs Secondary Review,,Correct,,
640,744,1209151456389,1215704457190,649758.64,-46.07,Oregon Department of Environmental Quality,ODEQ,35898,44.45565000000,-121.32811000000,NAD83,Deschutes River - Spring on left bank off Scout Camp Trail BLM Spring #28,NA,NA,NA,NA,NA,NA,744,Needs Secondary Review,,Correct,,Added Lake LLID
641,745,1240483462464,,913484.71,-0.07,Oregon Department of Environmental Quality,ODEQ,35329,45.70390900000,-121.36310100000,NAD83,Columbia R at Memaloose Channel Marker 48 St Mi 176.8,NA,NA,NA,NA,NA,NA,745,Needs Secondary Review,,Correct,,
642,746,1214639438730,,1697.67,-101.04,Oregon Department of Environmental Quality,ODEQ,35920,43.87043000000,-121.46901000000,NAD83,Spring River - Spring on left bank near mouth,NA,NA,NA,NA,NA,NA,746,Needs Secondary Review,,Correct,,
643,747,1214639438730,,5200.38,-192.00,Oregon Department of Environmental Quality,ODEQ,35921,43.86415000000,-121.47745000000,NAD83,"Spring River - Headwater spring off Besson Rd, NW edge of headwater pond",NA,NA,NA,NA,NA,NA,747,Needs Secondary Review,,Correct,,
