AGENCY,AGENCY_ID,STATION_ID,DEC_LAT,DEC_LONG,DATUM,DESCRIPTION,DESCRIPTION_2,LLID_Stream_Lake,Str_LLID,Str_name,LAKE_LLID,LAKE_NAME,COMMENTS,KEEP
Oregon Department of Environmental Quality,ODEQ,36044,46.09367,-122.94117,NAD83,Columbia River near Rainier outfall,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36341,45.4995,-122.98031,NAD83,Hillsboro Landfill SW-2,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36312,43.914572,-122.995629,NAD83,City of Creswell Intake PWS#4100246 Coast Fork Willamette R.,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36075,45.22278,-123.0713,NAD83,"Yamhill R., 100 feet DS of Dayton STP outfall",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36073,45.22309,-123.07179,NAD83,"Yamhill R., 35 feet out from Dayton outfall",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36316,44.634268,-123.112473,NAD83,City of Albany Intake PWS# 4100012 Albany Canal,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36322,45.23891,-123.11382,NAD83,"Yamhill River, 50 feet US of Lafayette outfall",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36875,44.7304,-123.1621,NAD83,Luckiamute River at Buena Vista Road,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,10351,44.638056,-123.163611,NAD83,Willamette River at Adair water intake,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36389,44.0497,-123.1731,NAD83,Amazon Creek at Beltline Road,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36346,45.85406,-123.18764,NAD83,"Nehalem River, 50 feet US of Vernonia outfall",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36391,44.1278,-123.1907,NAD83,A1 Channel at Awbrey Lane,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36045,46.10725,-123.20602,NAD83,"Clatskanie River, 400 feet US of Clatskanie outfall",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36047,46.10847,-123.20656,NAD83,"Clatskanie River, 100 ft DS of Clatskanie outfall",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36092,45.12003,-123.21041,NAD83,"Salt Creek, 100 feet DS of Amity outfall",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36090,45.11609,-123.21363,NAD83,Salt Creek @ Hwy 153 US of Amity outfall,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36400,44.62486,-123.2262,NAD83,"Mountain View Cr., 10 ft US of tributary",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36397,44.62458,-123.22629,NAD83,"Trib to Mountain View Cr., 15 ft US of Knoll Terrace outfall",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36390,44.1233,-123.236,NAD83,Amazon Creek at Bond Road,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,14434,44.697778,-123.244444,NAD83,Soap Creek upstream of Coffin Butte Landfill,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36788,44.215249,-123.250329,NAD83,Amazon Creek at High Pass Road,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36313,42.429941,-123.319542,NAD83,City of Grants Pass Intake PWS# 4100342 Rogue River,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36790,44.49685,-123.330626,NAD83,Muddy Creek south of Corvallis at Airport Ave.,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36805,42.35,-123.333,NAD83,"Applegate River at Murphy, OR",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36309,42.94032,-123.34412,NAD83,Cow Creek at Lawson Acres water intake,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36311,43.063178,-123.345711,NAD83,Clarks Branch Water Association Intake PWS# 4100548 S. Umpqua R.,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36426,44.33018,-123.35121,NAD83,"Muddy Creek, 100 ft US of Alpine CSD WWTP outfall",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36029,42.9503,-123.35661,NAD83,"Cow Creek, 100 feet DS of Riddle outfall",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36027,42.95028,-123.35681,NAD83,"Cow Creek, 50 feet US of Riddle outfall",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36420,46.13707,-123.37208,NAD83,"Westport Slough, 200 feet US of Westport WWTP",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36089,45.09623,-123.37995,NAD83,"S. Yamhill R., 100 feet DS of Sheridan outfall",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36087,45.09615,-123.38031,NAD83,"S. Yamhill R., 40 feet US of Sheridan outfall",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36317,45.099177,-123.394867,NAD83,City of Sheridan Intake PWS# 4100811 S. Yamhill River,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,35451,45.0963,-123.4176,NAD83,South Yamhill River west of town of Sheridan,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36082,45.07602,-123.47775,NAD83,"S. Yamhill R., 100 feet DS of Willamina outfall",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36080,45.07568,-123.47813,NAD83,"S. Yamhill R., 50 feet US of Willamina outfall",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36297,45.024966,-123.549091,NAD83,Gold Creek at Gold Creek RD (third crossing from Fort Hill)/Yamhill River RD,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36079,45.06021,-123.60369,NAD83,"S. Yamhill R., 100 feet DS of Grand Ronde outfall",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36077,45.06013,-123.60445,NAD83,"S. Yamhill R, 25 feet US of Grand Ronde outfall",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36296,45.098123,-123.620223,NAD83,Agency CR at SW Grand Ronde RD,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36325,45.0602,-123.658,NAD83,Rogue River @ Hwy. 18/Salmon River Hwy,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36436,45.27773,-123.73423,NAD83,Nestucca River D/S of East Creek at boat ramp,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,13904,46.0951,-123.9056,NAD83,Cullaby Lake at N end of fishing dock,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36299,44.72644,-123.93118,NAD83,"Siletz River, 100 ft U/S of Siletz STP outfall",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36256,44.9363,-123.9716,NAD83,City of Lincoln City Intake,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36681,42.50029,-123.99844,NAD83,Indigo Creek Below NF,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,13568,43.433056,-124.023333,NAD83,East Fork Millicoma River at Private Road,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,13569,43.425,-124.030556,NAD83,West Fork Millicoma River at Allegany,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,30369,42.633719,-124.046723,NAD83,Foster Creek at mouth,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36679,42.57254,-124.04855,NAD83,Shasta Costa Creek at Rd 33 Bridge,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36678,42.6447,-124.04889,NAD83,Billings Creek at Mouth,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36053,43.4769,-124.0557,NAD83,Millicoma River at USGS Gaging Station (RM 6.6),NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,10599,42.58725,-124.061667,NAD83,Rogue River at bridge upstream of Agness,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,10425,42.548747,-124.063489,NAD83,Illinois River at mouth,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36683,42.55153,-124.07316,NAD83,Tom Fry Creek Near Mouth,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36250,42.8995,-124.0759,NAD83,Woodward Creek at Gant Creek Road,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36216,43.568641,-124.095733,NAD83,Benson Cr at Benson Cr Rd Bridge (Tenmile),NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36247,42.9501,-124.0961,NAD83,Yellow Creek at Mouth,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,20447,43.595028,-124.096472,NAD83,Big Creek (Tenmile Lake),NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36253,42.9322,-124.1016,NAD83,South Fork Coquille River at RM. 21.7,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36344,42.906,-124.111,NAD83,Baker Creek at mouth,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,32024,42.01542,-124.11139,NAD83,Winchuck River Mainstem upstream of NFB,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36708,42.01439,-124.11442,NAD83,Winchuck River at First Camp,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,31463,42.1866,-124.1348,NAD83,South Fork Chetco River at mouth,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36217,43.61605,-124.140199,NAD83,Blacks Creek Delta (Tenmile),NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36315,43.653301,-124.184196,NAD83,City of Reedsport Intake PWS# 4100699 Clear Lake,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36711,41.99795,-124.19287,NAD83,Winchuck R Above SF,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,31520,41.9973,-124.1937,NAD83,South Fork Winchuck River near mouth,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36712,42.00341,-124.19979,NAD83,Winchuck R at RM 0.43,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36714,42.00522,-124.20648,NAD83,Winchuck R at RM 0.05,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36754,42.00741,-124.20914,NAD83,Winchuck R Estuary Trib Ditch on SE side of Winchuck R Rd,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36755,42.00745,-124.20916,NAD83,Winchuck R Estuary Trib Ditch Trib Entering SE Ditch on E Side of Winchuck R,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36752,42.00755,-124.20919,NAD83,Winchuck R Estuary Trib Ditch on NE side of Winchuck R Rd,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36753,42.00758,-124.20939,NAD83,Winchuck R Estuary Trib Ditch on NW side of Winchuck R Rd,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36756,42.0074,-124.20941,NAD83,Winchuck R Estuary Trib (at Wayside) Below Winchuck R Rd,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36750,42.00542,-124.2103,NAD83,Winchuck R Estuary at Hwy 101 Bridge,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36751,42.0056,-124.2112,NAD83,Winchuck R Estuary Trib at Winchuck Wayside Near Mouth,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36228,42.0057,-124.21167,NAD83,Crissey Field State Park Beach 450m upstream from the mouth of the Winchuck River near Hwy. 101,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36716,42.00629,-124.21432,NAD83,Winchuck Estuary Trib Ditch Outlet Pipe,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36719,42.00624,-124.21455,NAD83,Winchuck Estuary Runoff at Pipe Near Wollam Rd and Co Hwy 892,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36718,42.0064,-124.21462,NAD83,Winchuck Estuary Runoff at Ponding Near Wollam Rd and Co Hwy 892,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36715,42.0067,-124.21467,NAD83,Winchuck Estuary Trib Ditch,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,25241,42.061389,-124.214722,NAD83,"Jack Creek, tributary to Chetco River, below downstream most Golf Bridge",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36717,42.00663,-124.21476,NAD83,Winchuck Estuary Runoff at Grate Near Wollam Rd and Co Hwy 892,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36720,42.00543,-124.21527,NAD83,Winchuck River Estuary ABV bar at Mouth,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,25242,42.062222,-124.2175,NAD83,"Jack Creek, tributary to Chetco River, just downstream of Fish Trap",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,34280,42.8064,-124.2308,NAD83,Sixes River at RM 22.2 DS of Middle Fork Sixes River,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,12099,42.488083,-124.231306,NAD83,Quosatana Creek upstream of USFS Road #33,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,32644,42.507,-124.2331,NAD83,Silver Creek near mouth (Lower Rogue),NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36480,42.04237,-124.2612,NAD83,Tuttle Creek at Driftwood RV Park,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36655,42.80813,-124.26211,NAD83,Big Creek at Sixes River Rd,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36462,42.044329,-124.26401,NAD83,Chetco Estuary Commercial Boat Basin East Pipe,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36467,42.04444,-124.264907,NAD83,Chetco Estuary Commercial Boat Basin South End,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36473,42.04577,-124.26508,NAD83,Chetco Estuary Commercial Boat Basin N of Bathroom Pipe,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36481,42.04382,-124.26513,NAD83,Tuttle Creek at Pipe Outlet to Chetco Estuary Commercial Boat Basin,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36464,42.045413,-124.265727,NAD83,Chetco Estuary Commercial Boat Basin Center,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36465,42.046558,-124.266423,NAD83,Chetco Estuary Commercial Boat Basin North End,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36468,42.048319,-124.26662,NAD83,Delavan Creek Pipe Into Chetco Estuary Boat Basin Barge Slip,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36461,42.050387,-124.268123,NAD83,Chetco Estuary Sport Boat Basin Southern Pipe,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36475,42.05138,-124.26836,NAD83,Chetco Estuary Sport Boat Basin Northern Pipe,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36479,42.04928,-124.26901,NAD83,Chetco Estuary Sport Boat Basin Southern End,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36478,42.05153,-124.26905,NAD83,Chetco Estuary Sport Boat Basin North End Mid Aerators,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36469,42.05289,-124.26943,NAD83,Fish House Creek Outlet Near Fish Cleaning Station,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36470,42.05357,-124.27029,NAD83,Chetco River Estuary Above Boat Basin,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36471,42.04355,-124.27157,NAD83,Chetco River Estuary at Mouth Between Levees,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36535,42.7161,-124.27733,NAD83,Lost Creek Near Mouth (Elk R),NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36656,42.81479,-124.28394,NAD83,Otter Creek at Sixes River Rd,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,30194,42.514616,-124.295226,NAD83,Lobster Creek at mouth,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,34282,42.805,-124.3058,NAD83,Sixes River US of South Fork at RM 17.8,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,25852,42.908333,-124.319167,NAD83,South Fork Floras Creek at mouth,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,24090,42.94343,-124.31929,NAD83,"East Fork Floras Creek, at Langlois Mountain Road",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,10413,42.481639,-124.327472,NAD83,Rogue River at Huntley Park,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36573,42.93566,-124.32769,NAD83,Floras Cr NF DS of EF,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36574,42.9472,-124.3333,NAD83,Trib to Floras Cr NF (RM 4.1 from east bank),NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,24091,42.94921,-124.3339,NAD83,"North Fork Floras Creek, at Langlois Mountain Road",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36575,42.96091,-124.33629,NAD83,Williams Cr Near Mouth (Floras NF),NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36489,42.10167,-124.34409,NAD83,Lone Ranch Creek Near Mouth,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,25440,42.566667,-124.348889,NAD83,Euchre Creek above Boulder Creek,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,28288,42.5408,-124.3522,NAD83,Cedar Creek (Euchre Creek tributary),NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36494,42.1444,-124.35314,NAD83,Whaleshead Creek near Mouth,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,28308,42.4698,-124.3582,NAD83,Squaw Creek near mouth (Rogue River below Lobster Creek),NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,29629,42.44554,-124.36861,NAD83,Saunders Creek near bridge,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,25437,42.558889,-124.371389,NAD83,Euchre Creek above Cedar Creek,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,25436,42.558056,-124.371667,NAD83,Cedar Creek (tributary to Euchre Creek) at mouth,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,28289,42.5519,-124.3719,NAD83,Cedar Creek at downstream end of Cedar Bend Golfcourse (Euchre Creek tributary),NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,31508,42.355,-124.3727,NAD83,Hunter Creek upstream of second bridge,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,32642,42.26705,-124.37741,NAD83,Pistol River above Pistol Loop Road Bridge,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,29569,42.56064,-124.38252,NAD83,Eucher Creek below Hwy 101 (above estuary),NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,29569,42.56064,-124.38252,NAD83,Eucher Creek below Hwy 101 (above estuary),NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,31511,42.2657,-124.384,NAD83,Pistol River at ODFW Trap Site,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36567,42.56323,-124.38447,NAD83,Coy Cr at Mouth (Euchre),NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36571,42.563049,-124.38457,NAD83,Euchre Cr US of Estuary Backwater ABV Hwy 101,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,29630,42.47147,-124.38596,NAD83,Edson Creek at county bridge,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36570,42.56112,-124.38815,NAD83,Euchre Cr at head of tidal influence,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36699,42.35781,-124.38888,NAD83,Hunter Creek at Bridge Approx 1.7 Mi Blw Conn Cr,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,29697,42.475278,-124.389444,NAD83,"Edson Creek, above bridge #256",NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36572,42.55904,-124.39003,NAD83,Wetland Trib to Euchre Cr at RM 0.1,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36693,42.44434,-124.39145,NAD83,Rogue R Trib (N Bnk @ RM 1.35) at N Bank Rd,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36568,42.55812,-124.39239,NAD83,Euchre Cr Estuary Embayment,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,28306,42.4806,-124.3926,NAD83,East Fork Edson Creek near mouth (Rogue River below Lobster Creek),NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36569,42.55979,-124.39298,NAD83,Euchre Cr Outlet,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36700,42.35976,-124.39313,NAD83,Hunter Creek at RM 3.9,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36734,42.4805,-124.39467,NAD83,Edson Cr WF ABV EF,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,32666,42.2752,-124.3947,NAD83,Crook Creek at Pistol River Loop Road (Pistol River),NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36616,42.93456,-124.39607,NAD83,Morton Creek at RM 5.92,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36641,42.99747,-124.39671,NAD83,Fourmile Cr SF Near Mouth,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36642,42.99917,-124.39971,NAD83,Fourmile CR Blw SF,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36741,42.48285,-124.40046,NAD83,Edson Cr WF DS of Wetland Fork,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,32859,42.42786,-124.40176,NAD83,Indian Creek near mouth (Rogue River),NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,28304,42.4286,-124.4026,NAD83,Indian Creek near mouth (Rogue River below Lobster Creek),NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36615,42.93221,-124.40361,NAD83,Morton Creek at Steep Gulch,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36617,42.93335,-124.40385,NAD83,Morton Creek at RM 5.48,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36730,42.27781,-124.40459,NAD83,Pistol River at Hwy 101,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36659,42.80542,-124.40574,NAD83,Dry Cr at Mouth (Sixes),NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36618,42.93561,-124.40716,NAD83,Morton Creek at RM 5.20,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,36705,42.29127,-124.4076,NAD83,Pistol River at Pacific Ocean,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,29552,42.73777,-124.41039,NAD83,Elk River Champman Creek above Elk River Road,NA,NA,NA,NA,NA,NA,,
Oregon Department of Environmental Quality,ODEQ,28313,42.8151,-124.4105,NAD83,Edson Creek near confluence with Sixes River,NA,NA,NA,NA,NA,NA,,
