OBJECTID,STATION,DESCRIPTION,DEC_LAT,DEC_LONG,RIVER_MILE,LLID,RIVER_MILE_LAKE,LAKE_LLID,LAKE_NAME,GIS_Source_LAKE,GIS_STREAMNAME,GIS_Source,EPA_BEACH_ID,BEACH_NAME
3532,34616,Derby Cr at RM 0.16,45.717500000000001,-123.381700000000000,0.160000000000000,1233798457156,0.000000000000000,,,,Derby Creek,,,
3533,34617,Wolf Cr at RM 3.26 US of NF Wolf Cr,45.780500000000004,-123.346600000000000,3.190000000000000,1232974457613,0.000000000000000,,,,Wolf Creek,,,
3534,34618,Necanicum R SF (RM 1.71) Trib at Mouth,45.889200000000002,-123.825000000000000,1.890000000000000,1238483459028,0.000000000000000,,,,South Fork Necanicum River,,,
3535,34619,Bergsvik Cr at RM 0.50 US of Joe Cr,45.893900000000002,-123.755600000000000,0.510000000000000,1237592459011,0.000000000000000,,,,Bergsvik Creek,,,
3536,34620,Nehalem R Little NF at RM 2.23,45.870699999999999,-123.709000000000000,2.280000000000000,1236999458483,0.000000000000000,,,,Little North Fk Nehalem River,,,
3537,34621,Rack Heap Cr at RM 1.25,45.768999999999998,-123.814200000000000,1.250000000000000,1238361457604,0.000000000000000,,,,Rack Heap Creek,,,
3538,34622,Miami R at RM 7.90,45.617300000000000,-123.848500000000000,7.980000000000000,1239230455475,0.000000000000000,,,,Miami River,,,
3539,18789,West Fork Cow Creek at USGS Gaging Station (tributary to Cow Creek),42.803750000000001,-123.611389000000000,0.800000000000000,1236018428116,0.000000000000000,,,,West Fork Cow Creek,,,
3540,33931,Argonaut Mine water discharge from mine adit above waste rock dump,44.856330000000000,-118.231430000000000,0.030000000000000,1182299448560,0.000000000000000,,,,Unnamed Stream,24K,,
3541,20698,Coos Bay,43.422778000000001,-124.245833000000000,7.200000000000000,1243397433543,0.000000000000000,,,,Coos Bay,,,
3542,34584,Sunshine CR at 257th Avenue,45.462100000000000,-122.398300000000010,0.310000000000000,1223961454655,0.000000000000000,,,,Unnamed Stream,100K,,
3546,10419,Rogue River 2.5 miles west of Grants Pass,42.433528000000003,-123.399472000000000,97.599999999999994,1244292424210,0.000000000000000,,,,Rogue River,,,
3547,35554,Milton Creek at Scappoose Bay RM 0,45.839060000000003,-122.813070000000000,0.100000000000000,1228116458383,0.000000000000000,,,,Milton Creek,,,
3548,20712,Tillamook Bay,45.551389000000000,-123.911666999999990,1.100000000000000,1239378455599,0.000000000000000,,,,Tillamook Bay,,,
3549,24056,"Minam River at River Mile 18.7 (Wallowa, Grande Ronde)",45.406523000000000,-117.674691000000000,17.800000000000001,1177211456214,0.000000000000000,,,,Minam River,,,
3550,29268,South Umpqua 50 feet downstream of Canyonville STP,42.941830000000003,-123.281110000000000,50.500000000000000,1234460432680,0.000000000000000,,,,South Umpqua River,,,
3551,33098,Slick Rock Creek at mouth (Salmon River),45.012099999999997,-123.884800000000000,8.390000000000001,1240043450472,0.000000000000000,,,,Salmon River,100K,,
3552,26612,"Deer Creek 125 yards downstream of White Creek (Illinois, Rogue)",42.263181000000003,-123.474250000000000,13.000000000000000,1236880422694,0.000000000000000,,,,Deer Creek,,,
3554,30190,West Fork Evans Creek downstream of Battle Creek,42.619064999999999,-123.041996000000000,3.100000000000000,1230144425933,0.000000000000000,,,,West Fork Evans Creek,,,
3555,24024,"OR2000-0042, Columbia River 42",46.222340000000003,-123.797150000000000,14.100000000000000,1240483462464,0.000000000000000,,,,Columbia River,,,
3559,21817,Thomas Creek at Scio Auto Parts,44.704332999999998,-122.846444000000010,8.199999999999999,1229666446777,0.000000000000000,,,,Thomas Creek,,,
3560,34149,"Fortune Branch Creek at Azalea Glen Rd. (Cow, South Umpqua)",42.774600000000000,-123.315600000000000,0.310000000000000,1233179427713,0.000000000000000,,,,Fortune Branch,100K,,
3561,23738,Salt Creek at Hwy 140,42.439616999999998,-122.648483000000000,0.200000000000000,1226522424385,0.000000000000000,,,,Salt Creek,,,
3563,32159,North Umpqua River near Glide,43.307499999999997,-123.122780000000010,27.270000000000000,1234460432681,0.000000000000000,,,,North Umpqua River,100K,,
3564,33130,"Sheridan Reservoir Project, site 4 (25 meters above pit)",45.216450000000002,-123.455350000000000,1.590000000000000,1234581451968,0.000000000000000,,,,Unnamed Stream,24K,,
3565,21531,North Fork Sprague River at Campbell Road,42.455444000000000,-121.114500000000010,1.300000000000000,1211099424386,0.000000000000000,,,,North Fork Sprague River,,,
3566,11861,Palouse Creek at Mile Post 4,43.497777999999997,-124.130556000000000,4.500000000000000,1241899434658,0.000000000000000,,,,Palouse Creek,,,
3567,35775,COW CR WF AT RM 8.3,42.829999999999998,-123.718000000000000,0.040000000000000,1236018428116,0.000000000000000,,,,West Fork Cow Creek,,,
3568,35776,GROUNDHOG CR SF AT RM 0.5,43.621699999999997,-122.287000000000010,0.580000000000000,1222873436289,0.000000000000000,,,,South Fork Groundhog Creek,,,
3569,35777,HARDY CR AT MOUTH,44.035499999999999,-122.203000000000000,0.040000000000000,1222032440355,0.000000000000000,,,,Hardy Creek,,,
3570,35778,BUCK CR AT RM 0.4,43.593499999999999,-122.453000000000000,0.200000000000000,1224576435963,0.000000000000000,,,,Buck Creek,,,
3571,35779,WALL CR AT RM 0.5,43.801900000000003,-122.311000000000010,0.210000000000000,1223126437948,0.000000000000000,,,,Wall Creek,,,
3572,35780,HUMBUG CR AT RM 0.8,44.781199999999998,-122.072999999999990,0.870000000000000,1220753447707,0.000000000000000,,,,Humbug Creek,,,
3573,35781,CLEAR CR AT RM 3.2,45.387500000000003,-121.907000000000000,3.160000000000000,1219397453543,0.000000000000000,,,,Clear Creek,,,
3574,35782,THOMAS CR AT MOUTH,45.565710000000003,-123.237610000000000,0.050000000000000,1232383455662,0.000000000000000,,,,Thomas Creek,,,
3575,35783,GLADE CR AT RM 5.4,42.069000000000003,-122.861000000000000,0.050000000000000,1228599421397,0.000000000000000,,,,Glade Creek,,,
3576,35784,YALE CR AT RM 4.6,42.097700000000003,-122.916000000000000,4.750000000000000,1229558421485,0.000000000000000,,,,Yale Creek,,,
3577,35785,THIELSEN CR (RM 4.7) TRIB AT RM 0.1,43.213520000000003,-122.128429999999990,0.190000000000000,1221305432145,0.000000000000000,,,,Unnamed Stream,,,
3578,35786,EAST CR NEAR HEADWATERS,45.330849999999998,-123.631559999999990,7.080000000000000,1237007452805,0.000000000000000,,,,East Creek,,,
3579,35787,ROCK CR AT RM 0.8,44.188029999999998,-124.101580000000000,0.890000000000000,1241161441832,0.000000000000000,,,,Rock Creek,,,
3580,35788,PALOUSE CR AT RM 6.9,43.516109999999998,-124.105459999999990,7.280000000000000,1241899434658,0.000000000000000,,,,Palouse Creek,,,
3581,35789,WINDY CR AT RM 2.4,42.328629999999997,-124.149370000000000,2.580000000000000,1241540422989,0.000000000000000,,,,Windy Creek,,,
3582,32952,"Columbia River at River Mile 18.5, just north of Taylor Sands",46.238698999999997,-123.776283000000010,15.100000000000000,1240483462464,0.000000000000000,,,,Columbia River,100K,,
3583,23526,"Beaver Creek at Beaver Falls Road (Tidewater, upstream of Stewart Creek)",46.119315999999998,-123.162817000000000,1.800000000000000,1233318462228,0.000000000000000,,,,Beaver Creek,,,
3584,24451,Big Butte Creek at mouth,42.655872000000002,-122.690306000000010,0.300000000000000,1226948426585,0.000000000000000,,,,Big Butte Creek,,,
3585,32941,"Columbia River at River Mile 21, 2.0 nautical miles southeast of Grays Point",46.260869999999997,-123.723776000000000,17.930000000000000,1240483462464,0.000000000000000,,,,Columbia River,100K,,
3586,29383,Oceanside Beach State Wayside at headland,45.462060000000001,-123.972489999999990,64.280000000000001,1240637462558,0.000000000000000,,,,Pacific Ocean,,OR478882,Oceanside Beach State Wayside
3588,34054,Hall Creek at Arago Boat Ramp (Coquille),43.098300000000002,-124.188999999999990,0.020000000000000,1241892430988,0.000000000000000,,,,Hall Creek,100K,,
3589,28481,Gooseneck Creek upstream of Hwy 22,45.013399999999997,-123.435800000000000,1.620000000000000,1234296450352,0.000000000000000,,,,Gooseneck Creek,,,
3591,24167,"Pine Creek at mainstreet bridge in Weston, OR",45.817610999999999,-118.424246999999990,23.699999999999999,1186528460280,0.000000000000000,,,,Pine Creek,,,
3593,33141,Miami River at road mile 3.0,45.595478999999997,-123.867833000000000,5.250000000000000,1239230455475,0.000000000000000,,,,Miami River,100K,,
3594,24485,John Day River at River Mile 185.7,44.748330000000003,-119.638889000000010,182.099999999999990,1206499457318,0.000000000000000,,,,John Day River,,,
3595,12560,Deschutes River off State Park Road,43.772140000000000,-121.528830000000000,203.900000000000010,1209151456389,0.000000000000000,,,,Deschutes River,,,
3597,34515,Columbia River at East Mayer State Park Shoreline,45.675899999999999,-121.262800000000000,178.400000000000010,1240483462464,0.000000000000000,,,,Columbia River,100K,,
3598,26861,Trout Creek,45.041319000000001,-122.446010000000000,3.200000000000000,1224858450742,0.000000000000000,,,,Trout Creek,,,
3599,10688,Deschutes River at Pringle Falls,43.743417000000001,-121.607028000000000,212.400000000000010,1209151456389,0.000000000000000,,,,Deschutes River,,,
3601,33502,Willow Creek,45.532645000000002,-122.838976000000000,2.520000000000000,1228737455117,0.000000000000000,,,,Willow Creek,,,
3602,10588,Deer Creek at mouth,44.534556000000002,-123.875583000000010,0.200000000000000,1238803445332,0.000000000000000,,,,Deer Creek,,,
3603,14741,Dry Creek Landfill Surface Site  Sw-2,42.385556000000001,-122.770833000000000,1.120000000000000,1227672423997,0.000000000000000,,,,Unnamed Stream,24K,,
3604,25169,Deschutes River 100 yards downstream of Canoe Launch above Benham Falls,43.928460999999999,-121.431681000000000,179.900000000000010,1209151456389,0.000000000000000,,,,Deschutes River,,,
3605,15972,"SW-1, creek at Sutland Road, south of Tillamook Landfill",45.408889000000002,-123.840000000000000,0.090000000000000,1238369454088,0.000000000000000,,,,Unnamed Stream,24K,,
3607,12042,Columbia River at Vento State Park,45.699167000000003,-121.664722000000000,157.800000000000010,1240483462464,0.000000000000000,,,,Columbia River,,,
3608,30625,Doris Creek (Clackamas),44.916699999999999,-122.165800000000000,0.060000000000000,1221707449160,0.000000000000000,,,,Alice Creek,,,
3609,12506,Dorena Reservoir at mouth of Teeter Creek,43.766111000000002,-122.899083000000000,0.000000000000000,,0.000000000000000,1229146437703,Dorena Lake,StreamNet,Smith Creek,100K,,
3610,26646,"Little Butte Creek at Brownsboro Road, mile 4 (Rogue)",42.476725000000002,-122.749600000000000,8.000000000000000,1228754424514,0.000000000000000,,,,Little Butte Creek,,,
3611,29420,Odell Creek downstream of Odell Lake outlet near resort,43.548439999999999,-121.961560000000010,10.800000000000001,1220475435847,0.000000000000000,,,,Odell Creek,,,
3612,23586,Little North Fork Nehalem River at mouth (Hamlet),45.848652000000001,-123.698738000000010,0.040000000000000,1236999458483,0.000000000000000,,,,Little North Fk Nehalem River,,,
3614,34853,"City of Detroit PWS Intake, Mackey Cr at RM 0.74",44.734259999999999,-122.132130000000000,0.740000000000000,1221391447255,0.000000000000000,,,,Mackey Creek,100K,,
3615,30608,Beaver Creek mouth at Ona Beach,44.521680000000003,-124.075509999999990,145.840000000000000,1240637462558,0.000000000000000,,,,,,OR314514,Ona Beach
3618,33164,North Myrtle Creek above Bilger Creek (South Umpqua),43.042200000000001,-123.257300000000000,2.840000000000000,1232963430229,0.000000000000000,,,,North Myrtle Creek,100K,,
3620,23990,"OR2000-0008, Columbia River 8",46.102040000000002,-122.914510000000010,65.799999999999997,1240483462464,0.000000000000000,,,,Columbia River,,,
3621,29251,"Otter Rock Marine Gardens Beach, 0.5 km west of ramp",44.749250000000004,-124.064560000000000,126.319999999999990,1240637462558,0.000000000000000,,,,Pacific Ocean,,OR385653,Devils Punch Bowl Beach
3622,25292,North Fork Alsea River,44.473750000000003,-123.645619999999990,14.100000000000000,1236036443766,0.000000000000000,,,,North Fork Alsea River,,,
3623,32497,South Santiam River 100 meters upstream of Sweet Home STP outfall,44.401000000000003,-122.732600000000010,31.820000000000000,1230064446867,0.000000000000000,,,,South Santiam River,,,
3624,32477,Rock Creek at mouth,43.333300000000001,-123.001900000000010,0.130000000000000,1230037433320,0.000000000000000,,,,Rock Creek,100K,,
3625,33782,Marks Creek below Cornez Creek,44.463039999999999,-120.437500000000000,13.150000000000000,1205777443344,0.000000000000000,,,,Marks Creek,,,
3627,30318,Hugh Creek,44.913969999999999,-122.206180000000000,1.800000000000000,1222020449368,0.000000000000000,,,,Hugh Creek,,,
3628,33810,"Malheur River at River Mile 62.2, downstream of Namorf",43.786439999999999,-117.709950000000010,62.969999999999999,1169731440585,0.000000000000000,,,,Malheur River,,,
3629,30713,Skipanon River near pulp dock,46.172449999999998,-123.912679999999990,1.400000000000000,1239022461912,0.000000000000000,,,,Skipanon Waterway,,,
3630,28303,Elk Creek at ODFW Hatchery,42.736669999999997,-124.399159999999990,13.699999999999999,1245315428055,0.000000000000000,,,,Elk River,,,
3631,31354,Whetstone Creek tributary,44.881889999999999,-122.169890000000000,0.300000000000000,1221720448853,0.000000000000000,,,,Unnamed Stream,,,
3632,25838,Deschutes River upstream of Steelhead Falls,44.415640000000003,-121.289250000000000,126.200000000000000,1209151456389,0.000000000000000,,,,Deschutes River,,,
3633,33853,Willamette River at River Mile 63 near Dayton,45.169930999999998,-123.006047000000000,62.479999999999997,1227618456580,0.000000000000000,,,,Willamette River,100K,,
3634,25363,"Parsons Creek (Mohawk, McKenzie)",44.195898999999997,-122.945910000000000,4.900000000000000,1228740441638,0.000000000000000,,,,Parsons Creek,,,
3635,10398,Snake River at Hwy 20 (Nyssa),43.866638999999999,-116.999360999999990,384.000000000000000,1190296461886,0.000000000000000,,,,Snake River,,,
3636,10421,Rogue River at Hwy 234 (north of Gold Hill),42.432693999999998,-123.089389000000000,117.099999999999990,1244292424210,0.000000000000000,,,,Rogue River,,,
3637,13195,Testament Creek at River Mile 4.17,45.245860999999998,-123.522499999999990,4.000000000000000,1235961452456,0.000000000000000,,,,Testament Creek,,,
3638,30679,Deer Creek below Cronin Creek (South Yamhill),45.165830000000000,-123.386940000000000,12.600000000000000,1232578451336,0.000000000000000,,,,Deer Creek,,,
3639,13438,Tillamook River at Tillamook Loop/Fraser Road,45.430556000000003,-123.845000000000000,4.100000000000000,1238834454692,0.000000000000000,,,,Tillamook River,,,
3640,29250,Otter Rock Beach against the head,44.746040000000001,-124.064010000000000,126.790000000000010,1240637462558,0.000000000000000,,,,Pacific Ocean,,OR742120,Otter Rock Beach
3641,22664,Nestucca Bay W Lobe at E Channel,45.173136999999997,-123.955088000000000,1.100000000000000,1239690451606,0.000000000000000,,,,Nestucca Bay,,,
3642,13295,Nehalem Bay at Wheeler,45.691600000000001,-123.882099999999990,0.600000000000000,1238951456889,0.000000000000000,,,,Nehalem River,,,
3643,13338,Yaquina River at Old Shingle Mill Ramp,44.605556000000000,-123.944722000000000,12.199999999999999,1240830446097,0.000000000000000,,,,Yaquina River,,,
3644,35107,"Clackamas River, 75 feet DS of outfall",45.296790000000001,-122.346830000000000,23.109999999999999,1226050453723,0.000000000000000,,,,Clackamas River,100K,,
3645,12797,Bachelor Creek at Elkhorn Road Bridge,43.458083000000002,-123.232833000000000,0.800000000000000,1232417434496,0.000000000000000,,,,Bachelor Creek,,,
3646,11323,Johnson Creek at SE 45th Avenue (Portland),45.461666999999998,-122.616111000000000,3.100000000000000,1226465454422,0.000000000000000,,,,Johnson Creek,,,
3650,20669,Cathlamet Bay,46.188611000000002,-123.746388999999990,2.300000000000000,1237617462187,0.000000000000000,,,,Cathlamet Bay,,,
3651,23866,"South Fork Berry Creek at River Mile 0.75 (Soap, Lukiamute, Willamette)",44.707887999999997,-123.297545000000000,0.500000000000000,1233014447155,0.000000000000000,,,,South Fork Berry Creek,,,
3653,35568,Indian Creek below Indian Creek Rd at RM 1.7,45.691074999999998,-121.539002700000000,1.710000000000000,1215104457009,0.000000000000000,,,,Indian Creek,100K,,
3654,25581,Youngs River at River Mile 7.6,46.082320000000003,-123.784430000000000,8.300000000000001,1238373461686,0.000000000000000,,,,Youngs River,,,
3655,10521,Necanicum R at Forest Lake RV Camp (Seaside),45.951999999999998,-123.925100000000000,5.900000000000000,1239277460111,0.000000000000000,,,,Necanicum River,,,
