"site_only","OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasureMeasureValue","DrainageAreaMeasureMeasureUnitCode","ContributingDrainageAreaMeasureMeasureValue","ContributingDrainageAreaMeasureMeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasureMeasureValue","HorizontalAccuracyMeasureMeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasureMeasureValue","VerticalMeasureMeasureUnitCode","VerticalAccuracyMeasureMeasureValue","VerticalAccuracyMeasureMeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasureMeasureValue","WellDepthMeasureMeasureUnitCode","WellHoleDepthMeasureMeasureValue","WellHoleDepthMeasureMeasureUnitCode","LatChar","LonChar"
"WORP99-0528","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0528","MILK CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 4.4036km^2/Station Weight (km): 36.3806/IBI Score: 55.343/OE Taxa Loss: 0.993",17070201,NA,"",NA,NA,"44.469999999999999","-120.13",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1463.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"69",NA,NA,NA,NA,NA,NA,NA,NA,"44.47614","-120.133"
"WORP99-0528","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0528","MILK CREEK","River/Stream","XLON_DD=""-120.131944"";XLAT_DD=""44.476389"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS",17070201,NA,"",NA,"","44.476329999999997","-120.13191999999999",NA,"","","GPS-Unspecified","WGS84","1463.0","m              ",NA,"","Other","NGVD29      ","US",41,"069",NA,NA,NA,NA,NA,NA,NA,NA,"44.47614","-120.133"
"WORP99-0529","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0529","BUCK CREEK","River/Stream","XLON_DD=""-118.493889"";XLAT_DD=""44.843889"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXV",17070202,NA,"",NA,"","44.844279999999998","-118.49366999999999",NA,"","","GPS-Unspecified","WGS84","1379.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.84419","-118.4947"
"WORP99-0529","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0529","BUCK CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is 2.092km^2/Station Weight (km): 72.7612/IBI Score: 53.173/OE Taxa Loss: 1.068",17070202,NA,"",NA,NA,"44.840000000000003","-118.48999999999999",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1379.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.84419","-118.4947"
"WORP99-0530","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0530","TRIB TO STRAWBERRY CREEK","River/Stream","XLON_DD=""-118.6426796"";XLAT_DD=""44.3358027"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDE",17070201,NA,"",NA,"","44.333530000000003","-118.64122",NA,"","","GPS-Unspecified","WGS84","1729.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.33318","-118.64266"
"WORP99-0530","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0530","TRIB TO STRAWBERRY CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is 1.2382km^2/Station Weight (km): 72.7612/IBI Score: 21.613/OE Taxa Loss: 0.791",17070201,NA,"",NA,NA,"44.329999999999998","-118.64",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1729.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.33318","-118.64266"
"WORP99-0538","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0538","FLAT CREEK","River/Stream","XLON_DD=""-119.47631"";XLAT_DD=""44.01947"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS_C",17070201,NA,"",NA,"","44.019469999999998","-119.47631",NA,"","","GPS-Unspecified","WGS84","1571.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.01946","-119.47612"
"WORP99-0538","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0538","FLAT CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 12.7634km^2/Station Weight (km): 36.3806/IBI Score: 22.368/OE Taxa Loss: 0.621",17070201,NA,"",NA,NA,"44.009999999999998","-119.47",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1571.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.01946","-119.47612"
"WORP99-0541","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0541","HIDAWAY CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 28.3874km^2/Station Weight (km): 36.3806/IBI Score: 84.017/OE Taxa Loss: 1.154",17070202,NA,"",NA,NA,"45.090000000000003","-118.66",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1490.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"59",NA,NA,NA,NA,NA,NA,NA,NA,"45.09314","-118.66703"
"WORP99-0541","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0541","HIDAWAY CREEK","River/Stream","XLON_DD=""-118.666111"";XLAT_DD=""45.093333"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS",17070202,NA,"",NA,"","45.093249999999998","-118.66607999999999",NA,"","","GPS-Unspecified","WGS84","1490.0","m              ",NA,"","Other","NGVD29      ","US",41,"059",NA,NA,NA,NA,NA,NA,NA,NA,"45.09314","-118.66703"
"WORP99-0542","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0542","ENNIS CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is 4.5653km^2/Station Weight (km): 72.7612/IBI Score: 15.447/OE Taxa Loss: 0.718",17070201,NA,"",NA,NA,"44.530000000000001","-119.03",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1186.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.53912","-119.03291"
"WORP99-0542","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0542","ENNIS CREEK","River/Stream","XLON_DD=""-119.032482"";XLAT_DD=""44.540053"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXV",17070201,NA,"",NA,"","44.539099999999998","-119.03187",NA,"","","GPS-Unspecified","WGS84","1186.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.53912","-119.03291"
"WORP99-0547","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0547","ROWE CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  3/WATERSHED AREA is 41.0092km^2/Station Weight (km): 29.1045/IBI Score: 34.384/OE Taxa Loss: 0.841",17070204,NA,"",NA,NA,"44.82","-120.15000000000001",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","749.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"69",NA,NA,NA,NA,NA,NA,NA,NA,"44.82247","-120.15471"
"WORP99-0547","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0547","ROWE CREEK","River/Stream","XLON_DD=""-120.15535"";XLAT_DD=""44.82201"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS_C",17070204,NA,"",NA,"","44.822009999999999","-120.15535",NA,"","","GPS-Unspecified","WGS84","749.0","m              ",NA,"","Other","NGVD29      ","US",41,"069",NA,NA,NA,NA,NA,NA,NA,NA,"44.82247","-120.15471"
"WORP99-0548","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0548","NF DEER CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 2.7314km^2/Station Weight (km): 36.3806/IBI Score: 11.472/OE Taxa Loss: 0.838",17070201,NA,"",NA,NA,"44.200000000000003","-119.28",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1621.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.20752","-119.28981"
"WORP99-0548","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0548","NF DEER CREEK","River/Stream","XLON_DD=""-119.289167"";XLAT_DD=""44.207778"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS",17070201,NA,"",NA,"","44.207639999999998","-119.28908",NA,"","","GPS-Unspecified","WGS84","1621.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.20752","-119.28981"
"WORP99-0551","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0551","FROG CREEK TRIB.","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is 3.2376km^2/Station Weight (km): 72.7612/IBI Score: 45.361/OE Taxa Loss: 0.943",17070306,NA,"",NA,NA,"45.18","-121.64",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1051.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"65",NA,NA,NA,NA,NA,NA,NA,NA,"45.1856","-121.6422"
"WORP99-0551","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0551","FROG CREEK TRIB.","River/Stream","XLON_DD=""-121.64106"";XLAT_DD=""45.18545"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS",17070306,NA,"",NA,"","45.185450000000003","-121.64106",NA,"","","GPS-Unspecified","WGS84","1051.0","m              ",NA,"","Other","NGVD29      ","US",41,"065",NA,NA,NA,NA,NA,NA,NA,NA,"45.1856","-121.6422"
"WORP99-0554","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0554","INDIAN CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 21.3706km^2/Station Weight (km): 36.3806/IBI Score: 80.122/OE Taxa Loss: 1.345",17070203,NA,"",NA,NA,"44.829999999999998","-118.87",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1290.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.83708","-118.87958"
"WORP99-0554","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0554","INDIAN CREEK","River/Stream","XLON_DD=""-118.884722"";XLAT_DD=""44.833611"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS",17070203,NA,"",NA,"","44.837569999999999","-118.87882999999999",NA,"","","GPS-Unspecified","WGS84","1290.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.83708","-118.87958"
"WORP99-0559","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0559","CLEAR CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 37.0833km^2/Station Weight (km): 36.3806/IBI Score: 60.176/OE Taxa Loss: 1.219",17070203,NA,"",NA,NA,"44.530000000000001","-118.47",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1486.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.5319","-118.4793"
"WORP99-0559","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0559","CLEAR CREEK","River/Stream","XLON_DD=""-118.477906"";XLAT_DD=""44.535856"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS",17070203,NA,"",NA,"","44.532020000000003","-118.47835000000001",NA,"","","GPS-Unspecified","WGS84","1486.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.5319","-118.4793"
"WORP99-0560","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0560","SUMMIT CREEK","River/Stream","XLON_DD=""-118.410556"";XLAT_DD=""44.583611"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS",17070203,NA,"",NA,"","44.583570000000002","-118.41064",NA,"","","GPS-Unspecified","WGS84","1317.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.58345","-118.41174"
"WORP99-0560","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0560","SUMMIT CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  3/WATERSHED AREA is 49.3582km^2/Station Weight (km): 29.1045/IBI Score: 22.345/OE Taxa Loss: 0.971",17070203,NA,"",NA,NA,"44.579999999999998","-118.41",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1317.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.58345","-118.41174"
"WORP99-0605","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0605","BEAVER CREEK","River/Stream","XLON_DD=""-121.610228"";XLAT_DD=""44.974377"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXV",17070306,NA,"",NA,"","45.096829999999997","-121.5505",NA,"","","GPS-Unspecified","WGS84","885.0","m              ",NA,"","Other","NGVD29      ","US",41,"065",NA,NA,NA,NA,NA,NA,NA,NA,"45.09674","-121.55233"
"WORP99-0605","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0605","BEAVER CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  1/WATERSHED AREA is 11.8659km^2/Station Weight (km): 72.7612/IBI Score: 57.112/OE Taxa Loss: 1.141",17070306,NA,"",NA,NA,"45.090000000000003","-121.55",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","885.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"65",NA,NA,NA,NA,NA,NA,NA,NA,"45.09674","-121.55233"
"WORP99-0606","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0606","THIRTY-MILE CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  3/WATERSHED AREA is 129.45km^2/Station Weight (km): 18.1903/IBI Score: 75.05/OE Taxa Loss: 1.08",17070204,NA,"",NA,NA,"45.090000000000003","-120.09999999999999",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","827.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"21",NA,NA,NA,NA,NA,NA,NA,NA,"45.09761","-120.10241"
"WORP99-0606","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0606","THIRTY-MILE CREEK","River/Stream","XLON_DD=""-120.10121"";XLAT_DD=""45.09772"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS_C",17070204,NA,"",NA,"","45.097720000000002","-120.10120999999999",NA,"","","GPS-Unspecified","WGS84","827.0","m              ",NA,"","Other","NGVD29      ","US",41,"021",NA,NA,NA,NA,NA,NA,NA,NA,"45.09761","-120.10241"
"WORP99-0607","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0607","NORTH FORK REYNOLDS CREEK","River/Stream","XLON_DD=""-118.513611"";XLAT_DD=""44.431944"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS",17070201,NA,"",NA,"","44.432409999999997","-118.51285",NA,"","","GPS-Unspecified","WGS84","1415.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.43229","-118.51393"
"WORP99-0607","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0607","NORTH FORK REYNOLDS CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 30.3723km^2/Station Weight (km): 36.3806/IBI Score: 52.037/OE Taxa Loss: 1.01",17070201,NA,"",NA,NA,"44.43","-118.51000000000001",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1415.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.43229","-118.51393"
"WORP99-0608","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0608","LOWER CLEAR CREEK","River/Stream","XLON_DD=""-118.491361"";XLAT_DD=""44.575556"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS",17070203,NA,"",NA,"","44.575890000000001","-118.49073",NA,"","","GPS-Unspecified","WGS84","1279.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.5756","-118.49144"
"WORP99-0608","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0608","LOWER CLEAR CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 46.512km^2/Station Weight (km): 36.3806/IBI Score: 32.492/OE Taxa Loss: 1.104",17070203,NA,"",NA,NA,"44.57","-118.48999999999999",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1279.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.5756","-118.49144"
"WORP99-0613","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0613","TENMILE CREEK","River/Stream","XLON_DD=""-121.00327"";XLAT_DD=""44.84534"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS_C",17070307,NA,"",NA,"","44.84534","-121.00327",NA,"","","GPS-Unspecified","WGS84","700.0","m              ",NA,"","Other","NGVD29      ","US",41,"065",NA,NA,NA,NA,NA,NA,NA,NA,"44.84498","-121.00437"
"WORP99-0613","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0613","TENMILE CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 35.3899km^2/Station Weight (km): 24.2537/IBI Score: 74.262/OE Taxa Loss: 0.916",17070307,NA,"",NA,NA,"44.840000000000003","-121.0",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","700.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"65",NA,NA,NA,NA,NA,NA,NA,NA,"44.84498","-121.00437"
"WORP99-0617","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0617","BAKEOVEN CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  4/WATERSHED AREA is 230.1742km^2",17070306,NA,"",NA,NA,"45.140000000000001","-120.95999999999999",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","417.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"65",NA,NA,NA,NA,NA,NA,NA,NA,"45.14141","-120.96853"
"WORP99-0619","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0619","EAST FORK MEADOW BROOK CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 17.1483km^2",17070202,NA,"",NA,NA,"44.920000000000002","-118.89",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1284.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.92461","-118.89051"
"WORP99-0620","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0620","LONG CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 16.2237km^2",17070203,NA,"",NA,NA,"44.609999999999999","-118.94",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1578.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.61149","-118.94132"
"WORP99-0622","NARS","EPA National Aquatic Resource Survey Data","NARS-WORP99-0622","GRASSHOPPER CREEK","River/Stream","FLOW is WADEABLE/SITE TYPE is EMAPPROB/Strahler Stream Order is  2/WATERSHED AREA is 13.2382km^2/Station Weight (km): 36.3806/IBI Score: 61.176/OE Taxa Loss: 1.159",17070201,NA,"",NA,NA,"44.039999999999999","-119.25",NA,"","","Interpolation - Digital Map Source (TIGER)","NAD27","1514.0","m              ",NA,"","Photogrammetric","NAVD88      ","US",41,"23",NA,NA,NA,NA,NA,NA,NA,NA,"44.04762","-119.25393"
"WORP99-0622","NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0622","GRASSHOPPER CREEK","River/Stream","XLON_DD=""-119.264444"";XLAT_DD=""44.046111"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS",17070201,NA,"",NA,"","44.047780000000003","-119.25261",NA,"","","GPS-Unspecified","WGS84","1514.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"44.04762","-119.25393"
