"STATION","StationUse_RecordID","DESCRIPTION","DEC_LAT","DEC_LONG","RIVER_MILE","STREAM_LLID","RIVER_MILE_LAKE","LAKE_LLID","LAKE_NAME","GIS_Source_LAKE","USE_OtherParms","USE_Final","GIS_Source","HUC_3rd_Field","Bio_Macro_Data","CASCADE_LAKES","MARINE_WATERS","STRATIFIED_Natural_Lake","ESTUARY","LAKE","MARINE_COASTAL_REC","Enterro_Data","DHS_Station_Type","DHS_Station_Type_Num","EPA_BEACH_ID","BEACH_NAME","ELEVATION_FT","WRD_Basin","Comments","Reviewed_Permit_Writers","RIVER_MILE_2004","LLID_2004","USE_Bacteria","Salinity_Max","Conductivity_Max","PondResSmall","Stream_Name","MATRIX","TRIBAL","AGENCY","AGENCY_ID","STATIONS_2012","UsabilityComments"
"22963",6562,"Wisehart Creek upstream of Diamond-Parkdale receiving ditch","45.532944000000001","-121.593778","2.6000000000000001","1216017455658",NA,NA,NA,NA,1,1,NA,"Middle Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1536,"Hood",NA,1,"2.6000000000000001",1216017455658,1,NA,"114.0",0,"Wisehart Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"24151",6563,"Twelvemile Creek at BLM boundary","41.994805999999997","-120.04219399999999","9.5999999999999996","1199663420530",NA,NA,NA,NA,1,1,NA,"Oregon Closed Basins",0,0,0,0,0,0,0,0,NA,NA,NA,NA,-666,"Goose & Summer Lakes",NA,0,"9.5999999999999996",1199663420530,1,NA,"105.0",0,"Twelvemile Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"11410",6564,"Neal Creek at County Road","45.651193999999997","-121.51524999999999","1.3","1215257456640",NA,NA,NA,NA,1,1,NA,"Middle Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,604,"Hood",NA,0,"1.3",1215257456640,1,NA,"166.0",0,"Neal Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"28479",6566,"Gooseneck Creek upstream of Rowell Creek","45.011670000000002","-123.47889000000001","4.4000000000000004","1234296450352",NA,NA,NA,NA,1,1,NA,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,597,"Willamette",NA,0,"4.4000000000000004",1234296450352,1,NA,"169.90000000000001",0,"Gooseneck Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"26409",6569,"Alder Creek at mouth (Middle Sandy)","45.37735","-122.10083299999999","0.10000000000000001","1221012453793",NA,NA,NA,NA,1,1,NA,"Lower Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,886,"Sandy",NA,0,"0.10000000000000001",1221012453793,1,NA,NA,0,"Alder Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"25923",6570,"55344 Lazy River Drive (ESE)","43.810096000000001","-121.454289","6.6100000000000003","1214536438546",NA,NA,NA,NA,1,1,"100K","Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"Deschutes","Surface water samples at this location. Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,NA,NA,1,NA,"812.0",0,"Little Deschutes River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"26950",6571,"Pyramid Creek tributary","44.549289999999999","-122.07407000000001","2.8999999999999999","1221106445307",NA,NA,NA,NA,1,1,NA,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,3960,"Willamette",NA,0,"2.8999999999999999",1221106445307,1,NA,"37.0",0,"Pyramid Creek Trib","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"21838",6572,"Glenn Creek at River Mile 5.45","44.947705999999997","-123.100981","5.0","1230650449903",NA,NA,NA,NA,1,1,NA,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,410,"Willamette",NA,0,"5.0",1230650449903,1,NA,"73.0",0,"Glenn Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"24328",6597,"Tillamook Landfill Surface Site SW-7","45.417430000000003","-123.85145","0.51000000000000001","1238441454195",NA,NA,NA,NA,1,1,"100K","Northern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,10,"North Coast",NA,0,NA,NA,1,NA,"85.0",0,"Beaver Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"23810",6573,"Columbia River at second wing dam upstream of M. James Gleason Boat Ramp","45.602366000000004","-122.611817","106.40000000000001","1240483462464",NA,NA,NA,NA,1,1,NA,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,7,"Willamette",NA,0,"106.40000000000001",1240483462464,1,NA,"149.5",0,"Columbia River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"33225",6574,"6th Avenue irrigation drain","44.069000000000003","-117.28530000000001","0.02","1172840440690",NA,NA,NA,NA,1,1,"24K","Middle Snake-Boise",0,0,0,0,0,0,0,0,NA,NA,NA,NA,2303,"Malheur","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,"0.0",NA,1,NA,"1038.0",0,"Unnamed Stream","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"35217",6575,"Coquille River Middle Fork above Reed Creek","43.021599999999999","-123.6982","31.760000000000002","1241173430339",NA,NA,NA,NA,1,1,"100K","Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1060,"South Coast",NA,0,"0.0",NA,1,NA,NA,0,"Middle Fork Coquille River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"29667",6576,"LONG TOM RIVER AT WARTHEN ROAD RM 41.84","44.078139999999998","-123.43061","42.32","1232400443847",NA,NA,NA,NA,1,1,"100K","Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,-666,"Willamette","Updated Lat/Long/Description from LASAR 10-09-2009.",0,"0.0",NA,1,NA,NA,0,"Long Tom River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"23833",6577,"Upper Rock Creek at River Mile 11.5 (Coquille, Middle Fork)","43.090462000000002","-123.73949","11.4","1238692429883",NA,NA,NA,NA,1,1,NA,"Southern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,2743,"South Coast",NA,0,"11.4",1238692429883,1,NA,"32.0",0,"Rock Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"29690",6578,"Salem ditch at 2nd Street, Stayton (tributary to Mill Creek at River Mile 18.7, to Willamette River at River Mile 83.6)","44.798299999999998","-122.7932","3.2000000000000002","1228249448265",NA,NA,NA,NA,1,1,NA,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,449,"Willamette",NA,0,"3.2000000000000002",1228249448265,1,NA,"44.0",0,"Salem Ditch","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"21795",6581,"Elk Creek at River Mile 1.38","43.575282999999999","-123.93429999999999","1.2","1239320435826",NA,NA,NA,NA,1,1,NA,"Southern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,1175,"South Coast",NA,0,"1.2",1239320435826,1,NA,"47.0",0,"Elk Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"28888",6585,"Sharps Creek at Sharps Creek Recreation Site (tributary to Row River Mile 17.0, to Coast Fork Willamette River at River Mile 20.8)","43.665700000000001","-122.8061","3.2999999999999998","1228381436955",NA,NA,NA,NA,1,1,NA,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1093,"Willamette",NA,0,"3.2999999999999998",1228381436955,1,NA,NA,0,"Sharps Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"22313",6586,"Skipanon R 50 feet DS of Shoreline STP outfall","46.096586000000002","-123.9141","5.7999999999999998","1239211461664",NA,NA,NA,NA,1,1,NA,"Lower Columbia",0,0,0,0,1,0,0,0,NA,NA,NA,NA,23,"North Coast","Estuary determined by salinty or conductivity and verified by GIS.",0,"5.7999999999999998",1239211461664,1,NA,"184.0",0,"Skipanon River","ES",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"10365",6587,"Santiam River at I-5 Freeway","44.738360999999998","-123.00144400000001","6.2999999999999998","1231425447502",NA,NA,NA,NA,1,1,NA,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,246,"Willamette",NA,0,"6.2999999999999998",1231425447502,1,NA,"70.0",0,"Santiam River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"32423",6589,"South Fork Coos River at River Mile 32 near Mile Post 19","43.343400000000003","-123.83356999999999","28.079999999999998","1240991433776",NA,NA,NA,NA,1,1,"100K","Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,377,"South Coast",NA,0,"0.0",NA,1,NA,NA,0,"South Fork Coos River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"35140",6590,"Indian Creek Above Ferguson Creek at Carroll Crossing Footbridge (Hood River)","45.689","-121.5433","1.96","1215104457009",NA,NA,NA,NA,1,1,"100K","Middle Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,518,"Hood",NA,0,"0.0",NA,1,NA,"87.0",0,"Indian Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"26827",6592,"Tioga Creek","43.289853999999998","-123.80503","2.7000000000000002","1238097433169",NA,NA,NA,NA,1,1,NA,"Southern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,620,"South Coast",NA,0,"2.7000000000000002",1238097433169,1,NA,"56.0",0,"Tioga Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"21872",6593,"Fish Creek 3.0 miles on Fish Creek Road (FSR 54)","45.097408000000001","-122.167214","4.5999999999999996","1221528451579",NA,NA,NA,NA,1,1,NA,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,1408,"Willamette",NA,0,"4.5999999999999996",1221528451579,1,NA,"46.0",0,"Fish Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"30669",6594,"Winchuck River above Salmon Creek","42.014449999999997","-124.11506","8.9000000000000004","1242066420048",NA,NA,NA,NA,1,1,NA,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,115,"South Coast",NA,0,"8.9000000000000004",1242066420048,1,NA,"95.0",0,"Winchuck River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"13405",6591,"Coquille River at Riverton Boat Ramp","43.153972000000003","-124.277278","15.5","1244273431235",NA,NA,NA,NA,1,1,NA,"Southern Oregon Coastal",0,0,0,0,1,0,0,0,NA,NA,NA,NA,20,"South Coast","Estuary determined by salinty or conductivity and verified by GIS.",0,"15.5",1244273431235,1,"14.5","17760.0",0,"Coquille River","ES",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"34799",6599,"Springs at Buck Butte","44.705559999999998","-121.09225000000001","9.3800000000000008","1210626448018",NA,NA,NA,NA,1,1,"100K","Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,2179,"Deschutes","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,"0.0",NA,1,NA,"456.0",0,"Mud Springs Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"25153",6600,"Willow Creek at downstream side of bridge at Lone High School","45.498899999999999","-119.82980000000001","30.899999999999999","1200159457949",NA,NA,NA,NA,1,1,NA,"Middle Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1060,"Umatilla","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,"30.899999999999999",1200159457949,1,NA,"652.0",0,"Willow Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"13105",6601,"Sutherlin Creek at State Street Bridge","43.388444","-123.313694","7.9000000000000004","1233769433002",NA,NA,NA,NA,1,1,NA,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,509,"Umpqua","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,"7.9000000000000004",1233769433002,1,NA,"301.0",0,"Sutherlin Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"12269",6602,"Trout Creek upstream of Little Trout Creek","42.187167000000002","-118.369333","0.10000000000000001","1183709421869",NA,NA,NA,NA,1,1,NA,"Oregon Closed Basins",1,0,0,0,0,0,0,0,NA,NA,NA,NA,4767,"Malheur Lake",NA,0,"0.10000000000000001",1183709421869,1,NA,"162.0",0,"Little Trout Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"35601",6632,"Kelly Creek below Mt Hood Community College Detention Pond","45.513399999999997","-122.3952","0.14999999999999999","1223923455131",NA,NA,NA,NA,1,1,NA,"Lower Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,259,"Sandy",NA,0,"0.0",NA,1,NA,NA,0,"Kelly Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"32518",6633,"Ochoco CR DS of Combs Flat RD","44.301360000000003","-120.82733","4.7400000000000002","1208917443218",NA,NA,NA,NA,1,1,"100K","Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,2877,"Deschutes","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,"0.0",NA,1,NA,"480.0",0,"Ochoco Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"25273",6634,"Fitt Creek","44.542383000000001","-122.218836","1.8","1222244445184",NA,NA,NA,NA,1,1,NA,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,3603,"Willamette",NA,0,"1.8",1222244445184,1,NA,"39.0",0,"Fitt Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"25287",6635,"South Fork Groundhog Creek","43.593131","-122.296532","2.7000000000000002","1222873436289",NA,NA,NA,NA,1,1,NA,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,3580,"Willamette",NA,0,"2.7000000000000002",1222873436289,1,NA,"46.0",0,"South Fork Groundhog Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"12303",6636,"Bear Creek at 10th Street (Medford)","42.324832999999998","-122.866778","10.800000000000001","1229691424326",NA,NA,NA,NA,1,1,NA,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1362,"Rogue","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,"10.800000000000001",1229691424326,1,NA,"451.0",0,"Bear Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"30242",6637,"OR03-0028 Pacific Ocean, 5.4 nautical miles northwest of Umpqua river mouth","43.750213000000002","-124.254248","205.18000000000001","1240637462558",NA,NA,NA,NA,1,1,NA,NA,0,0,1,0,0,0,0,0,NA,NA,NA,NA,0,"Mid Coast","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,"0.0",NA,1,"34.0",NA,0,"Pacific Ocean","SW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"18744",6638,"Coe Branch Middle Fork Hood River, upstream of Mfid Diversion","45.447000000000003","-121.67749999999999","2.2000000000000002","1216459454629",NA,NA,NA,NA,1,1,NA,"Middle Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,3245,"Hood",NA,0,"2.2000000000000002",1216459454629,1,NA,NA,0,"Pinnacle Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"35558",6639,"Columbia River Shoreline at Celilo Park ","45.650095","-120.96329","45.600000000000001","1240483462464",NA,NA,NA,NA,1,1,NA,"Middle Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,161,"Hood",NA,0,"0.0",NA,1,NA,"145.0",0,"Columbia River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"33886",6641,"Pudding River at River Mile 40.5","45.063687999999999","-122.83872700000001","40.5","1227161452842",NA,NA,NA,NA,1,1,NA,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,141,"Willamette",NA,0,"0.0",NA,1,NA,"120.0",0,"Pudding River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"33643",6642,"Goble Creek upstream of South Fork Goble Creek (Columbia)","46.003999999999998","-122.90260000000001","2.5","1228721460249",NA,NA,NA,NA,1,1,"100K","Lower Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,141,"North Coast",NA,0,"0.0",NA,1,NA,"114.8",0,"Goble Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"33786",6643,"Ochoco Creek below Metal Creek","44.396059999999999","-120.4307","29.530000000000001","1208917443218",NA,NA,NA,NA,1,1,NA,"Deschutes",1,0,0,0,0,0,0,0,NA,NA,NA,NA,3954,"Deschutes","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,"0.0",NA,1,NA,"230.0",0,"Ochoco Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"33245",6644,"Foster Creek at Nonpareil Road (Calapooya Creek, Umpqua)","43.403300000000002","-123.1917","0.02","1231915434037",NA,NA,NA,NA,1,1,"100K","Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,610,"Umpqua",NA,0,"0.0",NA,1,NA,NA,0,"Foster Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"22320",8237,"South Gibson Creek, upstream of Winslow Creek","44.972082999999998","-123.092583","0.10000000000000001","1230942449728",NA,NA,NA,NA,1,1,NA,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,210,"Willamette",NA,0,"0.10000000000000001",1230942449728,1,NA,"152.0",0,"Winslow Gulch","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"25130",6645,"Willamette River upstream of Tualatin River at powerline crossing (Left 1/4 channel)","45.327219999999997","-122.66206","29.300000000000001","1227618456580",NA,NA,NA,NA,1,1,NA,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,52,"Willamette",NA,0,"29.300000000000001",1227618456580,1,NA,"93.0",0,"Willamette River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"35901",6646,"Columbia River at Celilo Park Transect South Bank","45.650120000000001","-120.96382","197.80000000000001","1240483462464",NA,NA,NA,NA,1,1,NA,"Middle Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,161,"Hood",NA,0,"0.0",NA,1,NA,"138.0",0,"Columbia River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"23115",6647,"Butler Creek at Irish Lane (tributary of Bear Creek)","42.233972000000001","-122.72069399999999","1.3999999999999999","1227401422210",NA,NA,NA,NA,1,1,NA,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1900,"Rogue",NA,0,"1.3999999999999999",1227401422210,1,NA,NA,0,"Butler Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"25330",6649,"Jim Hunt Creek","42.446848000000003","-124.31603","2.6000000000000001","1243477424654",NA,NA,NA,NA,1,1,NA,"Southern Oregon Coastal",1,0,0,0,0,0,0,0,NA,NA,NA,NA,1355,"Rogue",NA,0,"2.6000000000000001",1243477424654,1,NA,"115.0",0,"Jim Hunt Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"31871",6651,"Molalla River above North Fork LD","45.081400000000002","-122.48480000000001","25.32","1227171452976",NA,NA,NA,NA,1,1,"100K","Willamette",0,0,0,0,0,0,0,1,NA,NA,NA,NA,571,"Willamette",NA,0,"0.0",NA,1,NA,"41.0",0,"Molalla River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"24569",6654,"Dry Creek off Fax Road upstream of confluence with Fifteenmile Creek","45.499420000000001","-121.04485","0.5","1210464455058",NA,NA,NA,NA,1,1,NA,"Middle Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1001,"Hood",NA,0,"0.5",1210464455058,1,NA,NA,0,"Dry Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"12521",6655,"Unnamed tributary entering Bernhardt Creek at River Mile 3.0","43.963306000000003","-123.97108299999999","0.80000000000000004","1239830439688",NA,NA,NA,NA,1,1,NA,"Northern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,210,"Mid Coast",NA,0,"0.80000000000000004",1239830439688,1,NA,"92.0",0,"Bernhardt Creek Trib","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"10792",6656,"North Santiam River at Greens Bridge","44.708722000000002","-122.97111099999999","2.7999999999999998","1230064446868",NA,NA,NA,NA,1,1,NA,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,249,"Willamette",NA,0,"2.7999999999999998",1230064446868,1,NA,"74.0",0,"North Santiam River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"25187",6657,"South Fork of Deer Creek near mouth, South Umpqua River","43.194000000000003","-123.245","7.2999999999999998","1233443432145",NA,NA,NA,NA,1,1,NA,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,620,"Umpqua","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,"7.2999999999999998",1233443432145,1,NA,"241.0",0,"Deer Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"23358",6658,"Elk Creek at confluence with West Fork Illinois River","42.032778","-123.748289","0.29999999999999999","1237501420343",NA,NA,NA,NA,1,1,NA,"Southern Oregon Coastal",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1650,"Rogue",NA,0,"0.29999999999999999",1237501420343,1,NA,"81.099999999999994",0,"Elk Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"25164",6659,"Deschutes River 100 yards upstream of Tenino Boat Launch","43.688167","-121.666667","220.30000000000001","1209151456389",NA,NA,NA,NA,1,1,NA,"Deschutes",0,0,0,0,0,0,0,0,NA,NA,NA,NA,4275,"Deschutes",NA,0,"220.30000000000001",1209151456389,1,NA,NA,0,"Deschutes River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"25373",6660,"Long Tom River at Bundy Bridge near mouth","44.373333000000002","-123.261667","1.8999999999999999","1232400443847",NA,NA,NA,NA,1,1,NA,"Willamette",0,0,0,0,0,0,0,0,NA,NA,NA,NA,259,"Willamette",NA,0,"1.8999999999999999",1232400443847,1,NA,"134.40000000000001",0,"Long Tom River","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"31562",6661,"Bastendorf Beach, south of creek","43.34346","-124.35339","234.37","1240637462558",NA,NA,NA,NA,1,1,NA,NA,0,0,1,0,0,0,1,1,"Marine",1,"OR244981","Bastendorff Beach",0,"South Coast","Estuary criteria by salinty and/or conductivity but verified non-estuarine by GIS.",0,NA,NA,1,"34.5","196.30000000000001",0,"Pacific Ocean","SW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"34788",6662,"Rogers Spring Creek at Red Hill Driver (RM 0.25)","45.525236","-121.62234599999999","0.28000000000000003","1216213455286",NA,NA,NA,NA,1,1,"24K","Middle Columbia",0,0,0,0,0,0,0,0,NA,NA,NA,NA,1608,"Hood",NA,0,"0.0",NA,1,NA,"63.0",0,"Unnamed Stream","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"31539",6666,"Odell Lake at east end, deepest point","43.563249999999996","-121.98142","12.34","1220475435847",0,"1219963435741","Odell Lake","StreamNet",1,1,"100K","Deschutes",0,1,0,1,0,1,0,0,NA,NA,NA,NA,4787,"Deschutes",NA,0,NA,NA,1,NA,"46.0",0,"Odell Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
"21629",6667,"Deep Creek at River Mile 4.45","45.391559999999998","-122.36875000000001","4.0999999999999996","1224320453894",NA,NA,NA,NA,1,1,NA,"Willamette",1,0,0,0,0,0,0,0,NA,NA,NA,NA,325,"Willamette",NA,0,"4.0999999999999996",1224320453894,1,NA,"63.0",0,"Deep Creek","FW",0,"Oregon Department of Environmental Quality","ODEQ",0,NA
