"OrganizationIdentifier","OrganizationFormalName","MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","MonitoringLocationDescriptionText","HUCEightDigitCode","DrainageAreaMeasureMeasureValue","DrainageAreaMeasureMeasureUnitCode","ContributingDrainageAreaMeasureMeasureValue","ContributingDrainageAreaMeasureMeasureUnitCode","LatitudeMeasure","LongitudeMeasure","SourceMapScaleNumeric","HorizontalAccuracyMeasureMeasureValue","HorizontalAccuracyMeasureMeasureUnitCode","HorizontalCollectionMethodName","HorizontalCoordinateReferenceSystemDatumName","VerticalMeasureMeasureValue","VerticalMeasureMeasureUnitCode","VerticalAccuracyMeasureMeasureValue","VerticalAccuracyMeasureMeasureUnitCode","VerticalCollectionMethodName","VerticalCoordinateReferenceSystemDatumName","CountryCode","StateCode","CountyCode","AquiferName","FormationTypeText","AquiferTypeName","ConstructionDateText","WellDepthMeasureMeasureValue","WellDepthMeasureMeasureUnitCode","WellHoleDepthMeasureMeasureValue","WellHoleDepthMeasureMeasureUnitCode","site_only","LatChar","LonChar"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-NLA06608-2726","South Twin Lake","Lake","VISIT_NO=""1"";DATE_COL=""2007-09-12"";WSA_ECO3=""WMTNS"";WSA_ECO9=""WMT"";REACHCODE=""17070301000912"";COM_ID=""23704163"";STATUS_VER=""Target_Sampled"";SAMPLED=""YES"";LAKE_SAMP=""Target_Sampled"";SITE_TYPE=""PROB_Lake"";TNT=""Target"";ALBERS_X=""-2042558.21224"";ALBERS_Y=""974",17070301,NA,"",NA,"","43.713786800000001","-121.7665432",NA,"","","GPS-Unspecified","WGS84","1321.0","m              ",NA,"","Other","NGVD29      ","US",41,"017",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-NLA06608-2726","43.7137868","-121.7665432"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-NLA06608-R10CHARLT","Chartlton Lake","Lake","VISIT_NO=""1"";DATE_COL=""2007-08-08"";WSA_ECO3=""WMTNS"";WSA_ECO9=""WMT"";REACHCODE=""17070301000906"";COM_ID=""23704139"";STATUS_VER=""Target_Sampled"";SAMPLED=""YES"";LAKE_SAMP=""Target_Sampled"";SITE_TYPE=""REF_Lake"";TNT=""Target"";ALBERS_X=""-2057516.68888"";ALBERS_Y=""9819",17070301,NA,"",NA,"","43.744700000000002","-121.97210800000001",NA,"","","GPS-Unspecified","WGS84","1736.0","m              ",NA,"","Other","NGVD29      ","US",41,"017",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-NLA06608-R10CHARLT","43.7447","-121.972108"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-NLA06608-R10DEERLA","Deer Lake","Lake","VISIT_NO=""1"";DATE_COL=""2007-08-09"";WSA_ECO3=""WMTNS"";WSA_ECO9=""WMT"";REACHCODE=""17070301000892"";COM_ID=""23704083"";STATUS_VER=""Target_Sampled"";SAMPLED=""YES"";LAKE_SAMP=""Target_Sampled"";SITE_TYPE=""REF_Lake"";TNT=""Target"";ALBERS_X=""-2049215.17717"";ALBERS_Y=""9882",17070301,NA,"",NA,"","43.819274999999998","-121.893625",NA,"","","GPS-Unspecified","WGS84","1493.0","m              ",NA,"","Other","NGVD29      ","US",41,"017",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-NLA06608-R10DEERLA","43.819275","-121.893625"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-NLA06608-R10FISHLA","Fish Lake","Lake","VISIT_NO=""1"";DATE_COL=""2007-08-12"";WSA_ECO3=""WMTNS"";WSA_ECO9=""XER"";REACHCODE=""17120003000620"";COM_ID=""24016285"";STATUS_VER=""Target_Sampled"";SAMPLED=""YES"";LAKE_SAMP=""Target_Sampled"";SITE_TYPE=""REF_Lake"";TNT=""Target"";ALBERS_X=""-1826069.81312"";ALBERS_Y=""8051",17120003,NA,"",NA,"","42.736902000000001","-118.647249",NA,"","","GPS-Unspecified","WGS84","2248.0","m              ",NA,"","Other","NGVD29      ","US",41,"025",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-NLA06608-R10FISHLA","42.736902","-118.647249"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-NLA06608-R10FOURMI","Four Mile Lake","Lake","VISIT_NO=""1"";DATE_COL=""2007-08-07"";WSA_ECO3=""WMTNS"";WSA_ECO9=""WMT"";REACHCODE=""18010203000427"";COM_ID=""24093752"";STATUS_VER=""Target_Sampled"";SAMPLED=""YES"";LAKE_SAMP=""Target_Sampled"";SITE_TYPE=""REF_Lake"";TNT=""Target"";ALBERS_X=""-2118496.49869"";ALBERS_Y=""8511",18010203,NA,"",NA,"","42.469349999999999","-122.258622",NA,"","","GPS-Unspecified","WGS84","1752.0","m              ",NA,"","Other","NGVD29      ","US",41,"035",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-NLA06608-R10FOURMI","42.46935","-122.258622"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-NLA06608-R10SQUAWL","Squaw Lakes","Lake","VISIT_NO=""1"";DATE_COL=""2007-08-24"";WSA_ECO3=""WMTNS"";WSA_ECO9=""WMT"";REACHCODE=""17100309000673"";COM_ID=""23938565"";STATUS_VER=""Target_Sampled"";SAMPLED=""YES"";LAKE_SAMP=""Target_Sampled"";SITE_TYPE=""REF_Lake"";TNT=""Target"";ALBERS_X=""-2191776.02495"";ALBERS_Y=""8223",17100309,NA,"",NA,"","42.040047000000001","-123.02033400000001",NA,"","","GPS-Unspecified","WGS84","921.0","m              ",NA,"","Other","NGVD29      ","US",41,"029",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-NLA06608-R10SQUAWL","42.040047","-123.020334"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WCAP99-0845","GROUSE CREEK","River/Stream","XLON_DD=""-122.765278"";XLAT_DD=""42.002222"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""CA"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2001"";INDEXVIS",18010206,NA,"",NA,"","42.003","-122.76312",NA,"","","GPS-Unspecified","WGS84","1093.0","m              ",NA,"","Other","NGVD29      ","US",41,"029",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WCAP99-0845","42.003","-122.76312"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0503","BEAR CREEK","River/Stream","XLON_DD=""-122.20408"";XLAT_DD=""43.55453"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS_C",17090001,NA,"",NA,"","43.55453","-122.20408",NA,"","","GPS-Unspecified","WGS84","1383.0","m              ",NA,"","Other","NGVD29      ","US",41,"039",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0503","43.55453","-122.20408"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0505","ROCK CREEK","River/Stream","XLON_DD=""-123.29801"";XLAT_DD=""45.88219"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS_C",17100202,NA,"",NA,"","45.882190000000001","-123.29801",NA,"","","GPS-Unspecified","WGS84","230.0","m              ",NA,"","Other","NGVD29      ","US",41,"009",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0505","45.88219","-123.29801"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0508","MINK CREEK","River/Stream","XLON_DD=""-123.84609"";XLAT_DD=""43.32611"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS_C",17100304,NA,"",NA,"","43.32611","-123.84609",NA,"","","GPS-Unspecified","WGS84","174.0","m              ",NA,"","Other","NGVD29      ","US",41,"011",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0508","43.32611","-123.84609"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0510","MUDDY CREEK","River/Stream","XLON_DD=""-120.581111"";XLAT_DD=""42.233056"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXV",18020001,NA,"",NA,"","42.237699999999997","-120.57559000000001",NA,"","","GPS-Unspecified","WGS84","1803.0","m              ",NA,"","Other","NGVD29      ","US",41,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0510","42.2377","-120.57559"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0511","LITTLE ZIGZAG CANYON","River/Stream","XLON_DD=""-121.732049"";XLAT_DD=""45.337988"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXV",17080001,NA,"",NA,"","45.333759999999998","-121.73108000000001",NA,"","","GPS-Unspecified","WGS84","1688.0","m              ",NA,"","Other","NGVD29      ","US",41,"005",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0511","45.33376","-121.73108"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0512","NORTH TRAIL CREEK","River/Stream","XLON_DD=""-118.37558"";XLAT_DD=""44.95604"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS_C",17070202,NA,"",NA,"","44.956040000000002","-118.37558",NA,"","","GPS-Unspecified","WGS84","1727.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0512","44.95604","-118.37558"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0514","SYCAN RIVER","River/Stream","XLON_DD=""-121.25764"";XLAT_DD=""42.68841"";STRAHLER=""4"";ST_ORDER=""4th"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS_C",18010202,NA,"",NA,"","42.688409999999998","-121.25763999999999",NA,"","","GPS-Unspecified","WGS84","1496.0","m              ",NA,"","Other","NGVD29      ","US",41,"035",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0514","42.68841","-121.25764"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0515","WF SILVER CREEK","River/Stream","XLON_DD=""-121.25805"";XLAT_DD=""42.94322"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS",17120005,NA,"",NA,"","42.943219999999997","-121.25805",NA,"","","GPS-Unspecified","WGS84","1921.0","m              ",NA,"","Other","NGVD29      ","US",41,"037",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0515","42.94322","-121.25805"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0518","BROADY CREEK","River/Stream","XLON_DD=""-117.08959"";XLAT_DD=""45.88877"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS_C",17060106,NA,"",NA,"","45.888770000000001","-117.08959",NA,"","","GPS-Unspecified","WGS84","1042.0","m              ",NA,"","Other","NGVD29      ","US",41,"063",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0518","45.88877","-117.08959"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0520","UPPER ROCK CREEK","River/Stream","XLON_DD=""-123.823336"";XLAT_DD=""43.024012"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS",17100305,NA,"",NA,"","43.020910000000001","-123.82501999999999",NA,"","","GPS-Unspecified","WGS84","405.0","m              ",NA,"","Other","NGVD29      ","US",41,"011",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0520","43.02091","-123.82502"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0522","BIG TROUT CREEK","River/Stream","XLON_DD=""-118.295833"";XLAT_DD=""42.04"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS_CHE",17120009,NA,"",NA,"","42.04392","-118.29376999999999",NA,"","","GPS-Unspecified","WGS84","2048.0","m              ",NA,"","Other","NGVD29      ","US",41,"025",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0522","42.04392","-118.29377"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0523","DIXIE CREEK","River/Stream","XLON_DD=""-117.36697"";XLAT_DD=""44.44759"";STRAHLER=""4"";ST_ORDER=""4th"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS_C",17050202,NA,"",NA,"","44.447589999999998","-117.36696999999999",NA,"","","GPS-Unspecified","WGS84","777.0","m              ",NA,"","Other","NGVD29      ","US",41,"001",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0523","44.44759","-117.36697"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0528","MILK CREEK","River/Stream","XLON_DD=""-120.131944"";XLAT_DD=""44.476389"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS",17070201,NA,"",NA,"","44.476329999999997","-120.13191999999999",NA,"","","GPS-Unspecified","WGS84","1463.0","m              ",NA,"","Other","NGVD29      ","US",41,"069",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0528","44.47633","-120.13192"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0529","BUCK CREEK","River/Stream","XLON_DD=""-118.493889"";XLAT_DD=""44.843889"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXV",17070202,NA,"",NA,"","44.844279999999998","-118.49366999999999",NA,"","","GPS-Unspecified","WGS84","1379.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0529","44.84428","-118.49367"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0530","TRIB TO STRAWBERRY CREEK","River/Stream","XLON_DD=""-118.6426796"";XLAT_DD=""44.3358027"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDE",17070201,NA,"",NA,"","44.333530000000003","-118.64122",NA,"","","GPS-Unspecified","WGS84","1729.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0530","44.33353","-118.64122"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0538","FLAT CREEK","River/Stream","XLON_DD=""-119.47631"";XLAT_DD=""44.01947"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS_C",17070201,NA,"",NA,"","44.019469999999998","-119.47631",NA,"","","GPS-Unspecified","WGS84","1571.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0538","44.01947","-119.47631"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0541","HIDAWAY CREEK","River/Stream","XLON_DD=""-118.666111"";XLAT_DD=""45.093333"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS",17070202,NA,"",NA,"","45.093249999999998","-118.66607999999999",NA,"","","GPS-Unspecified","WGS84","1490.0","m              ",NA,"","Other","NGVD29      ","US",41,"059",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0541","45.09325","-118.66608"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0542","ENNIS CREEK","River/Stream","XLON_DD=""-119.032482"";XLAT_DD=""44.540053"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXV",17070201,NA,"",NA,"","44.539099999999998","-119.03187",NA,"","","GPS-Unspecified","WGS84","1186.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0542","44.5391","-119.03187"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0547","ROWE CREEK","River/Stream","XLON_DD=""-120.15535"";XLAT_DD=""44.82201"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS_C",17070204,NA,"",NA,"","44.822009999999999","-120.15535",NA,"","","GPS-Unspecified","WGS84","749.0","m              ",NA,"","Other","NGVD29      ","US",41,"069",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0547","44.82201","-120.15535"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0548","NF DEER CREEK","River/Stream","XLON_DD=""-119.289167"";XLAT_DD=""44.207778"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS",17070201,NA,"",NA,"","44.207639999999998","-119.28908",NA,"","","GPS-Unspecified","WGS84","1621.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0548","44.20764","-119.28908"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0551","FROG CREEK TRIB.","River/Stream","XLON_DD=""-121.64106"";XLAT_DD=""45.18545"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS",17070306,NA,"",NA,"","45.185450000000003","-121.64106",NA,"","","GPS-Unspecified","WGS84","1051.0","m              ",NA,"","Other","NGVD29      ","US",41,"065",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0551","45.18545","-121.64106"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0554","INDIAN CREEK","River/Stream","XLON_DD=""-118.884722"";XLAT_DD=""44.833611"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS",17070203,NA,"",NA,"","44.837569999999999","-118.87882999999999",NA,"","","GPS-Unspecified","WGS84","1290.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0554","44.83757","-118.87883"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0559","CLEAR CREEK","River/Stream","XLON_DD=""-118.477906"";XLAT_DD=""44.535856"";STRAHLER=""2"";ST_ORDER=""2nd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS",17070203,NA,"",NA,"","44.532020000000003","-118.47835000000001",NA,"","","GPS-Unspecified","WGS84","1486.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0559","44.53202","-118.47835"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0560","SUMMIT CREEK","River/Stream","XLON_DD=""-118.410556"";XLAT_DD=""44.583611"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS",17070203,NA,"",NA,"","44.583570000000002","-118.41064",NA,"","","GPS-Unspecified","WGS84","1317.0","m              ",NA,"","Other","NGVD29      ","US",41,"023",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0560","44.58357","-118.41064"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0605","BEAVER CREEK","River/Stream","XLON_DD=""-121.610228"";XLAT_DD=""44.974377"";STRAHLER=""1"";ST_ORDER=""0-1st"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXV",17070306,NA,"",NA,"","45.096829999999997","-121.5505",NA,"","","GPS-Unspecified","WGS84","885.0","m              ",NA,"","Other","NGVD29      ","US",41,"065",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0605","45.09683","-121.5505"
"NARS_WQX","EPA National Aquatic Resources Survey","NARS_WQX-WORP99-0606","THIRTY-MILE CREEK","River/Stream","XLON_DD=""-120.10121"";XLAT_DD=""45.09772"";STRAHLER=""3"";ST_ORDER=""3rd"";FLOWSITE=""WADEABLE"";SITETYPE=""WESTPROB"";XSTATUS=""SAMPLEABLE"";VALXSTAT=""WADEABLE"";TNT=""T"";STRATUM=""OR"";INDXVIS_EXTENT=""YES"";SAMPCHEM=""YES"";INDXVIS_CHEM=""YES"";INDEXYR_CHEM=""2000"";INDEXVIS_C",17070204,NA,"",NA,"","45.097720000000002","-120.10120999999999",NA,"","","GPS-Unspecified","WGS84","827.0","m              ",NA,"","Other","NGVD29      ","US",41,"021",NA,NA,NA,NA,NA,NA,NA,NA,"NARS_WQX-WORP99-0606","45.09772","-120.10121"
